SHEET: OptimalCatalystCalcData
WORKBOOK: Copy of ER - Build Planner v1.19.1.xlsx
USED RANGE: A1:BD34
NONEMPTY CELLS: 1381
FORMULA CELLS: 1146

This file is for an LLM that must rebuild these calculations in another language. Treat formulas as the source of truth. Cached/fallback values are only for checking a port. Skip spill_cache cells; they are not logic.

STATIC / INPUT / LABEL CELLS (235):
coord	value
U17	excel		Rotten Crystal Staff	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	75
V17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
W17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	279
X17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Y17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S17+$R17,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Z17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	15
AA17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	15
AB17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	15
AC17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	15
AD17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	15
AE17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	20000
AF17	excel			=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	0
AG17	excel			=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	0
AH17	excel			=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	8.333333333
AI17	excel			=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	0
AJ17	excel			=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	=IF(IFERROR(VLOOKUP($AE17,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA17,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	0
AK17	excel			=$T17+( | $T17*($U17*0.01*$AF17*0.01))	=$T17+( | $T17*($U17*0.01*$AF17*0.01))	100
AL17	excel			=$T17+( | $T17*($V17*0.01*$AG17*0.01))	=$T17+( | $T17*($V17*0.01*$AG17*0.01))	100
AM17	excel			=$T17+( | $T17*($W17*0.01*$AH17*0.01))	=$T17+( | $T17*($W17*0.01*$AH17*0.01))	123.25
AN17	excel			=$T17+( | $T17*($X17*0.01*$AI17*0.01))	=$T17+( | $T17*($X17*0.01*$AI17*0.01))	100
AO17	excel			=$T17+( | $T17*($Y17*0.01*$AJ17*0.01))	=$T17+( | $T17*($Y17*0.01*$AJ17*0.01))	100
AP17	excel			=$T17+( | $T17*($U17*0.01*$AF17* | 0.01+$V17*0.01*$AG17* | 0.01+$W17*0.01*$AH17* | 0.01+$X17*0.01*$AI17* | 0.01+$Y17*0.01*$AJ17*0.01))	=$T17+( | $T17*($U17*0.01*$AF17* | 0.01+$V17*0.01*$AG17* | 0.01+$W17*0.01*$AH17* | 0.01+$X17*0.01*$AI17* | 0.01+$Y17*0.01*$AJ17*0.01))	123.25
AQ17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AQ$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AQ$1,EquipParamWeapon!$1:$1,0),False)	8
AR17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AR$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AR$1,EquipParamWeapon!$1:$1,0),False)	0
AS17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AS$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AS$1,EquipParamWeapon!$1:$1,0),False)	48
AT17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AT$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AT$1,EquipParamWeapon!$1:$1,0),False)	0
AU17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AU$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AU$1,EquipParamWeapon!$1:$1,0),False)	0
AV17	excel			=IF(AND( | $B$4>=$AQ17, | $B$5>=$AR17, | $B$6>=$AS17, | $B$7>=$AT17, | $B$8>=$AU17), | True,False)	=IF(AND( | $B$4>=$AQ17, | $B$5>=$AR17, | $B$6>=$AS17, | $B$7>=$AT17, | $B$8>=$AU17), | True,False)	FALSE
AW17	excel	AW17		=INDEX(EquipParamWeapon!$B$2:$B34,MATCH($Q17,EquipParamWeapon!$A$2:$A34,0),1)&IF($R17>0," +"&$R17,)	=INDEX(EquipParamWeapon!$B$2:$B34,MATCH($Q17,EquipParamWeapon!$A$2:$A34,0),1)&IF($R17>0," +"&$R17,)	Rotten Crystal Staff +10
AX17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AX$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AX$1,EquipParamWeapon!$1:$1,0),False)	TRUE
AY17	excel			=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AY$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q17,EquipParamWeapon!$A$2:$BP34,MATCH(AY$1,EquipParamWeapon!$1:$1,0),False)	FALSE
F18	spill_cache				=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),3.325E7)	33250000
R18	excel		Meteorite Staff	=IF(VLOOKUP($P18,WeaponData!$B$2:$O34,4,False), | IF(VLOOKUP($P18,WeaponData!$B$2:$O34,5,False),$B$3,$B$2),0)	=IF(VLOOKUP($P18,WeaponData!$B$2:$O34,4,False), | IF(VLOOKUP($P18,WeaponData!$B$2:$O34,5,False),$B$3,$B$2),0)	0
S18	excel		Meteorite Staff	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(S$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(S$1,EquipParamWeapon!$1:$1,0),False)	3000
U18	excel		Meteorite Staff	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	25
V18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
W18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	192
X18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Y18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S18+$R18,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Z18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	16
AA18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	16
AB18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	16
AC18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	16
AD18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	16
AE18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	20000
AF18	excel			=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	0
AG18	excel			=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	0
AH18	excel			=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	9.411764706
AI18	excel			=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	0
AJ18	excel			=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	=IF(IFERROR(VLOOKUP($AE18,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA18,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	0
AK18	excel			=$T18+( | $T18*($U18*0.01*$AF18*0.01))	=$T18+( | $T18*($U18*0.01*$AF18*0.01))	100
AL18	excel			=$T18+( | $T18*($V18*0.01*$AG18*0.01))	=$T18+( | $T18*($V18*0.01*$AG18*0.01))	100
AM18	excel			=$T18+( | $T18*($W18*0.01*$AH18*0.01))	=$T18+( | $T18*($W18*0.01*$AH18*0.01))	118.0705882
AN18	excel			=$T18+( | $T18*($X18*0.01*$AI18*0.01))	=$T18+( | $T18*($X18*0.01*$AI18*0.01))	100
AO18	excel			=$T18+( | $T18*($Y18*0.01*$AJ18*0.01))	=$T18+( | $T18*($Y18*0.01*$AJ18*0.01))	100
AP18	excel			=$T18+( | $T18*($U18*0.01*$AF18* | 0.01+$V18*0.01*$AG18* | 0.01+$W18*0.01*$AH18* | 0.01+$X18*0.01*$AI18* | 0.01+$Y18*0.01*$AJ18*0.01))	=$T18+( | $T18*($U18*0.01*$AF18* | 0.01+$V18*0.01*$AG18* | 0.01+$W18*0.01*$AH18* | 0.01+$X18*0.01*$AI18* | 0.01+$Y18*0.01*$AJ18*0.01))	118.0705882
AQ18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AQ$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AQ$1,EquipParamWeapon!$1:$1,0),False)	6
AR18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AR$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AR$1,EquipParamWeapon!$1:$1,0),False)	0
AS18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AS$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AS$1,EquipParamWeapon!$1:$1,0),False)	18
AT18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AT$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AT$1,EquipParamWeapon!$1:$1,0),False)	0
AU18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AU$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AU$1,EquipParamWeapon!$1:$1,0),False)	0
AV18	excel			=IF(AND( | $B$4>=$AQ18, | $B$5>=$AR18, | $B$6>=$AS18, | $B$7>=$AT18, | $B$8>=$AU18), | True,False)	=IF(AND( | $B$4>=$AQ18, | $B$5>=$AR18, | $B$6>=$AS18, | $B$7>=$AT18, | $B$8>=$AU18), | True,False)	FALSE
AW18	excel	AW18		=INDEX(EquipParamWeapon!$B$2:$B34,MATCH($Q18,EquipParamWeapon!$A$2:$A34,0),1)&IF($R18>0," +"&$R18,)	=INDEX(EquipParamWeapon!$B$2:$B34,MATCH($Q18,EquipParamWeapon!$A$2:$A34,0),1)&IF($R18>0," +"&$R18,)	Meteorite Staff
AX18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AX$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AX$1,EquipParamWeapon!$1:$1,0),False)	TRUE
AY18	excel			=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AY$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q18,EquipParamWeapon!$A$2:$BP34,MATCH(AY$1,EquipParamWeapon!$1:$1,0),False)	FALSE
F19	spill_cache				=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),3.326E7)	33260000
R19	excel		Staff of the Guilty	=IF(VLOOKUP($P19,WeaponData!$B$2:$O34,4,False), | IF(VLOOKUP($P19,WeaponData!$B$2:$O34,5,False),$B$3,$B$2),0)	=IF(VLOOKUP($P19,WeaponData!$B$2:$O34,4,False), | IF(VLOOKUP($P19,WeaponData!$B$2:$O34,5,False),$B$3,$B$2),0)	25
S19	excel		Staff of the Guilty	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(S$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(S$1,EquipParamWeapon!$1:$1,0),False)	1900
U19	excel		Staff of the Guilty	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	75
V19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
W19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
X19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	228
Y19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S19+$R19,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Z19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	16
AA19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	16
AB19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	16
AC19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	16
AD19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	16
AE19	excel			=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q19,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	20020
AF19	excel			=IF(IFERROR(VLOOKUP($AE19,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA19,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	=IF(IFERROR(VLOOKUP($AE19,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA19,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	0
AG19	excel			=IF(IFERROR(VLOOKUP($AE19,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA19,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	=IF(IFERROR(VLOOKUP($AE19,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA19,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	0
