SHEET: ApCalcData
WORKBOOK: Copy of ER - Build Planner v1.19.1.xlsx
USED RANGE: A1:AD47
NONEMPTY CELLS: 608
FORMULA CELLS: 382

This file is for an LLM that must rebuild these calculations in another language. Treat formulas as the source of truth. Cached/fallback values are only for checking a port. Skip spill_cache cells; they are not logic.

MERGED RANGES (2):
  D1:E1
  G1:H1

STATIC / INPUT / LABEL CELLS (226):
coord	value
K13	excel		faithCorrect_byMagic	=VLOOKUP($K9,CalcCorrectGraphEz!$A:$EU,$B$23+1,False)	=VLOOKUP($K9,CalcCorrectGraphEz!$A:$EU,$B$23+1,False)	10.11834044
N13	excel		isCorrect_byMagic	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&N$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&N$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
O13	excel		isCorrect_byMagic	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&O$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&O$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
P13	excel		isCorrect_byMagic	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&P$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&P$2),AttackElementCorrectParam!$1:$1,0),False), | False)	TRUE
Q13	excel		isCorrect_byMagic	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&Q$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&Q$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
R13	excel		isCorrect_byMagic	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&R$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M13,"is","is"&R$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
AA13	excel		Bloodflame Blade (only bleed)	= | IFERROR(IF(ISBLANK(Z13),, | IF(VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	= | IFERROR(IF(ISBLANK(Z13),, | IF(VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z13,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	FALSE
B14	excel		isDualBlade	=VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A14,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A14,EquipParamWeapon!$1:$1,0),False)	FALSE
E14	excel		physGuardCutRate	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D14,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D14,EquipParamWeapon!$1:$1,0),False), | 0)	30
H14	excel		physicsGuardCutRate	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G14,ReinforceParamWeapon!$1:$1,0),False), | 1)	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G14,ReinforceParamWeapon!$1:$1,0),False), | 1)	1
K14	excel		luckCorrect_byMagic	=VLOOKUP($K9,CalcCorrectGraphEz!$A:$EU,$B$24+1,False)	=VLOOKUP($K9,CalcCorrectGraphEz!$A:$EU,$B$24+1,False)	7.164449132
N14	excel		isCorrect_byFire	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&N$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&N$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
O14	excel		isCorrect_byFire	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&O$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&O$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
P14	excel		isCorrect_byFire	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&P$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&P$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
Q14	excel		isCorrect_byFire	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&Q$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&Q$2),AttackElementCorrectParam!$1:$1,0),False), | False)	TRUE
R14	excel		isCorrect_byFire	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&R$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M14,"is","is"&R$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
AA14	excel		Seppuku (only bleed; +30 phys AP)	= | IFERROR(IF(ISBLANK(Z14),, | IF(VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	= | IFERROR(IF(ISBLANK(Z14),, | IF(VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z14,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	FALSE
AD14	excel		Seppuku (only bleed; +30 phys AP)	=StatusBuffData!$A$2	=StatusBuffData!$A$2	None
B15	excel		properStrength	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A15,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A15,EquipParamWeapon!$1:$1,0),False), | 0)	0
E15	excel		magGuardCutRate	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D15,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D15,EquipParamWeapon!$1:$1,0),False), | 0)	20
H15	excel		magicGuardCutRate	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G15,ReinforceParamWeapon!$1:$1,0),False), | 1)	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G15,ReinforceParamWeapon!$1:$1,0),False), | 1)	1
N15	excel		isCorrect_byThunder	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&N$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&N$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
O15	excel		isCorrect_byThunder	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&O$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&O$2),AttackElementCorrectParam!$1:$1,0),False), | False)	TRUE
P15	excel		isCorrect_byThunder	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&P$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&P$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
Q15	excel		isCorrect_byThunder	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&Q$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&Q$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
R15	excel		isCorrect_byThunder	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&R$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M15,"is","is"&R$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
AA15	excel		Poisonous Mist	= | IFERROR(IF(ISBLANK(Z15),, | IF(VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	= | IFERROR(IF(ISBLANK(Z15),, | IF(VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z15,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	FALSE
B16	excel		properAgility	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A16,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A16,EquipParamWeapon!$1:$1,0),False), | 0)	0
E16	excel		fireGuardCutRate	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D16,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D16,EquipParamWeapon!$1:$1,0),False), | 0)	20
H16	excel		fireGuardCutRate	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G16,ReinforceParamWeapon!$1:$1,0),False), | 1)	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G16,ReinforceParamWeapon!$1:$1,0),False), | 1)	1
K16	excel		correctType_Fire	=VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(J16,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(J16,EquipParamWeapon!$1:$1,0),False)	0
N16	excel		isCorrect_byDark	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&N$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&N$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
O16	excel		isCorrect_byDark	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&O$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&O$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
P16	excel		isCorrect_byDark	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&P$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&P$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
Q16	excel		isCorrect_byDark	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&Q$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&Q$2),AttackElementCorrectParam!$1:$1,0),False), | False)	TRUE
R16	excel		isCorrect_byDark	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&R$2),AttackElementCorrectParam!$1:$1,0),False), | False)	=IFERROR( | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M16,"is","is"&R$2),AttackElementCorrectParam!$1:$1,0),False), | False)	FALSE
AA16	excel		Chilling Mist	= | IFERROR(IF(ISBLANK(Z16),, | IF(VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	= | IFERROR(IF(ISBLANK(Z16),, | IF(VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z16,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	FALSE
B17	excel		properMagic	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A17,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A17,EquipParamWeapon!$1:$1,0),False), | 0)	0
E17	excel		thunGuardCutRate	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D17,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D17,EquipParamWeapon!$1:$1,0),False), | 0)	20
H17	excel		thunderGuardCutRate	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G17,ReinforceParamWeapon!$1:$1,0),False), | 1)	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G17,ReinforceParamWeapon!$1:$1,0),False), | 1)	1
K17	excel		strengthCorrect_byFire	=VLOOKUP($K16,CalcCorrectGraphEz!$A:$EU,$B$20+1,False)	=VLOOKUP($K16,CalcCorrectGraphEz!$A:$EU,$B$20+1,False)	18.11896248
AA17	excel			= | IFERROR(IF(ISBLANK(Z17),, | IF(VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	= | IFERROR(IF(ISBLANK(Z17),, | IF(VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z17,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	
B18	excel		properFaith	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A18,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(A18,EquipParamWeapon!$1:$1,0),False), | 0)	0
E18	excel		darkGuardCutRate	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D18,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D18,EquipParamWeapon!$1:$1,0),False), | 0)	20
H18	excel		darkGuardCutRate	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G18,ReinforceParamWeapon!$1:$1,0),False), | 1)	=IFERROR( | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G18,ReinforceParamWeapon!$1:$1,0),False), | 1)	1
K18	excel		dexterityCorrect_byFire	=VLOOKUP($K16,CalcCorrectGraphEz!$A:$EU,$B$21+1,False)	=VLOOKUP($K16,CalcCorrectGraphEz!$A:$EU,$B$21+1,False)	16.45958186
N18	excel		overwriteCorrectRate_byPhysics	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&N$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&N$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&N$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&N$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	-1
O18	excel		overwriteCorrectRate_byPhysics	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&O$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&O$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&O$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&O$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	-1
P18	excel		overwriteCorrectRate_byPhysics	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&P$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&P$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&P$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&P$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	-1
Q18	excel		overwriteCorrectRate_byPhysics	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&Q$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&Q$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&Q$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&Q$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	-1
R18	excel		overwriteCorrectRate_byPhysics	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&R$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&R$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	=IFERROR( | IF(VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&R$2),AttackElementCorrectParam!$1:$1,0),False)>=0, | VLOOKUP($B$6,AttackElementCorrectParam!$A:$CA,MATCH(SUBSTITUTE($M18,"overwrite","overwrite"&R$2),AttackElementCorrectParam!$1:$1,0),False)*0.01,-1), | -1)	-1
AA18	excel			= | IFERROR(IF(ISBLANK(Z18),, | IF(VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	= | IFERROR(IF(ISBLANK(Z18),, | IF(VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z18,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	
