SHEET: OptimalAffinityCalcData
WORKBOOK: Copy of ER - Build Planner v1.19.1.xlsx
USED RANGE: A1:CY58
NONEMPTY CELLS: 1432
FORMULA CELLS: 1255

This file is for an LLM that must rebuild these calculations in another language. Treat formulas as the source of truth. Cached/fallback values are only for checking a port. Skip spill_cache cells; they are not logic.

STATIC / INPUT / LABEL CELLS (177):
coord	value
BF5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BF$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BF$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BG5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BG$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BG$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BH5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BH$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BH$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BI5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BI$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BI$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BJ5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BJ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BJ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BK5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BK$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BK$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BL5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BL$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BL$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BM5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BM$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BM$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BN5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BN$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BN$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BO5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BO$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BO$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BP5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BP$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BP$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BQ5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BQ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BQ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BR5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BR$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BR$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BS5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BS$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BS$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BT5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BT$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BT$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BU5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BU$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BU$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BV5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BV$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BV$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BW5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BW$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BW$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BX5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BX$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BX$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BY5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BY$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BY$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
BZ5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BZ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(BZ$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
CA5	excel			=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(CA$1,AttackElementCorrectParam!$1:$1,0),False),-1)	=IFERROR(VLOOKUP($I5,AttackElementCorrectParam!$A:$CA,MATCH(CA$1,AttackElementCorrectParam!$1:$1,0),False),-1)	-1
CB5	excel			=J5+J5 | *(IF(BC5<>-1,BC5*$O5,$T5)*0.01*AD5*0.01 | +IF(BH5<>-1,BH5*$P5,$U5)*0.01*AI5*0.01 | +IF(BM5<>-1,BM5*$Q5,$V5)*0.01*AN5*0.01 | +IF(BR5<>-1,BR5*$R5,$W5)*0.01*AS5*0.01 | +IF(BW5<>-1,BW5*$S5,$X5)*0.01*AX5*0.01)	=J5+J5 | *(IF(BC5<>-1,BC5*$O5,$T5)*0.01*AD5*0.01 | +IF(BH5<>-1,BH5*$P5,$U5)*0.01*AI5*0.01 | +IF(BM5<>-1,BM5*$Q5,$V5)*0.01*AN5*0.01 | +IF(BR5<>-1,BR5*$R5,$W5)*0.01*AS5*0.01 | +IF(BW5<>-1,BW5*$S5,$X5)*0.01*AX5*0.01)	#N/A
CC5	excel			=K5+ | K5*(IF(BD5<>-1,BD5*$O5,$T5)*0.01*AE5* | 0.01+IF(BI5<>-1,BI5*$P5,$U5)*0.01*AJ5* | 0.01+IF(BN5<>-1,BN5*$Q5,$V5)*0.01*AO5* | 0.01+IF(BS5<>-1,BS5*$R5,$W5)*0.01*AT5* | 0.01+IF(BX5<>-1,BX5*$S5,$X5)*0.01*AY5*0.01)	=K5+ | K5*(IF(BD5<>-1,BD5*$O5,$T5)*0.01*AE5* | 0.01+IF(BI5<>-1,BI5*$P5,$U5)*0.01*AJ5* | 0.01+IF(BN5<>-1,BN5*$Q5,$V5)*0.01*AO5* | 0.01+IF(BS5<>-1,BS5*$R5,$W5)*0.01*AT5* | 0.01+IF(BX5<>-1,BX5*$S5,$X5)*0.01*AY5*0.01)	#N/A
CD5	excel			=L5+ | L5*(IF(BE5<>-1,BE5*$O5,$T5)*0.01*AF5* | 0.01+IF(BJ5<>-1,BJ5*$P5,$U5)*0.01*AK5* | 0.01+IF(BO5<>-1,BO5*$Q5,$V5)*0.01*AP5* | 0.01+IF(BT5<>-1,BT5*$R5,$W5)*0.01*AU5* | 0.01+IF(BY5<>-1,BY5*$S5,$X5)*0.01*AZ5*0.01)	=L5+ | L5*(IF(BE5<>-1,BE5*$O5,$T5)*0.01*AF5* | 0.01+IF(BJ5<>-1,BJ5*$P5,$U5)*0.01*AK5* | 0.01+IF(BO5<>-1,BO5*$Q5,$V5)*0.01*AP5* | 0.01+IF(BT5<>-1,BT5*$R5,$W5)*0.01*AU5* | 0.01+IF(BY5<>-1,BY5*$S5,$X5)*0.01*AZ5*0.01)	#N/A
CE5	excel			=M5+ | M5*(IF(BF5<>-1,BF5*$O5,$T5)*0.01*AG5* | 0.01+IF(BK5<>-1,BK5*$P5,$U5)*0.01*AL5* | 0.01+IF(BP5<>-1,BP5*$Q5,$V5)*0.01*AQ5* | 0.01+IF(BU5<>-1,BU5*$R5,$W5)*0.01*AV5* | 0.01+IF(BZ5<>-1,BZ5*$S5,$X5)*0.01*BA5*0.01)	=M5+ | M5*(IF(BF5<>-1,BF5*$O5,$T5)*0.01*AG5* | 0.01+IF(BK5<>-1,BK5*$P5,$U5)*0.01*AL5* | 0.01+IF(BP5<>-1,BP5*$Q5,$V5)*0.01*AQ5* | 0.01+IF(BU5<>-1,BU5*$R5,$W5)*0.01*AV5* | 0.01+IF(BZ5<>-1,BZ5*$S5,$X5)*0.01*BA5*0.01)	#N/A
CF5	excel			=N5+ | N5*(IF(BG5<>-1,BG5*$O5,$T5)*0.01*AH5* | 0.01+IF(BL5<>-1,BL5*$P5,$U5)*0.01*AM5* | 0.01+IF(BQ5<>-1,BQ5*$Q5,$V5)*0.01*AR5* | 0.01+IF(BV5<>-1,BV5*$R5,$W5)*0.01*AW5* | 0.01+IF(CA5<>-1,CA5*$S5,$X5)*0.01*BB5*0.01)	=N5+ | N5*(IF(BG5<>-1,BG5*$O5,$T5)*0.01*AH5* | 0.01+IF(BL5<>-1,BL5*$P5,$U5)*0.01*AM5* | 0.01+IF(BQ5<>-1,BQ5*$Q5,$V5)*0.01*AR5* | 0.01+IF(BV5<>-1,BV5*$R5,$W5)*0.01*AW5* | 0.01+IF(CA5<>-1,CA5*$S5,$X5)*0.01*BB5*0.01)	#N/A
CG5	excel			=SUM($CB5:$CF5)	=SUM($CB5:$CF5)	#N/A
CH5	excel			=TRUNC($CB5)&"/" | &TRUNC($CC5)&"/" | &TRUNC($CD5)&"/" | &TRUNC($CE5)&"/" | &TRUNC($CF5)	=TRUNC($CB5)&"/" | &TRUNC($CC5)&"/" | &TRUNC($CD5)&"/" | &TRUNC($CE5)&"/" | &TRUNC($CF5)	#N/A
CI5	excel			=IF($B$16="Standard", | $B$38* | IF($B$30>$CB5*$B$15*8,0.1*$CB5*$B$15, | IF($B$30>$CB5*$B$15,(19.2/49*($CB5*$B$15/$B$30-0.125)^2+0.1)*$CB5*$B$15, | IF($B$30>$CB5*$B$15*0.4,(-0.4/3*($CB5*$B$15/$B$30-2.5)^2+0.7)*$CB5*$B$15, | IF($B$30>$CB5*$B$15*0.125,(-0.8/121*($CB5*$B$15/$B$30-8)^2+0.9)*$CB5*$B$15, | $CB5*$B$15*0.9)))) | *$B$20, | 0)	=IF($B$16="Standard", | $B$38* | IF($B$30>$CB5*$B$15*8,0.1*$CB5*$B$15, | IF($B$30>$CB5*$B$15,(19.2/49*($CB5*$B$15/$B$30-0.125)^2+0.1)*$CB5*$B$15, | IF($B$30>$CB5*$B$15*0.4,(-0.4/3*($CB5*$B$15/$B$30-2.5)^2+0.7)*$CB5*$B$15, | IF($B$30>$CB5*$B$15*0.125,(-0.8/121*($CB5*$B$15/$B$30-8)^2+0.9)*$CB5*$B$15, | $CB5*$B$15*0.9)))) | *$B$20, | 0)	0
CJ5	excel			=IF($B$16="Strike", | $B$39* | IF($B$31>$CB5*$B$15*8,0.1*$CB5*$B$15, | IF($B$31>$CB5*$B$15,(19.2/49*($CB5*$B$15/$B$31-0.125)^2+0.1)*$CB5*$B$15, | IF($B$31>$CB5*$B$15*0.4,(-0.4/3*($CB5*$B$15/$B$31-2.5)^2+0.7)*$CB5*$B$15, | IF($B$31>$CB5*$B$15*0.125,(-0.8/121*($CB5*$B$15/$B$31-8)^2+0.9)*$CB5*$B$15, | $CB5*$B$15*0.9)))) | * | $B$21,0)	=IF($B$16="Strike", | $B$39* | IF($B$31>$CB5*$B$15*8,0.1*$CB5*$B$15, | IF($B$31>$CB5*$B$15,(19.2/49*($CB5*$B$15/$B$31-0.125)^2+0.1)*$CB5*$B$15, | IF($B$31>$CB5*$B$15*0.4,(-0.4/3*($CB5*$B$15/$B$31-2.5)^2+0.7)*$CB5*$B$15, | IF($B$31>$CB5*$B$15*0.125,(-0.8/121*($CB5*$B$15/$B$31-8)^2+0.9)*$CB5*$B$15, | $CB5*$B$15*0.9)))) | * | $B$21,0)	#N/A
CK5	excel			=IF($B$16="Slash", | $B$40* | IF($B$32>$CB5*$B$15*8,0.1*$CB5*$B$15, | IF($B$32>$CB5*$B$15,(19.2/49*($CB5*$B$15/$B$32-0.125)^2+0.1)*$CB5*$B$15, | IF($B$32>$CB5*$B$15*0.4,(-0.4/3*($CB5*$B$15/$B$32-2.5)^2+0.7)*$CB5*$B$15, | IF($B$32>$CB5*$B$15*0.125,(-0.8/121*($CB5*$B$15/$B$32-8)^2+0.9)*$CB5*$B$15, | $CB5*$B$15*0.9)))) | *$B$22, | 0)	=IF($B$16="Slash", | $B$40* | IF($B$32>$CB5*$B$15*8,0.1*$CB5*$B$15, | IF($B$32>$CB5*$B$15,(19.2/49*($CB5*$B$15/$B$32-0.125)^2+0.1)*$CB5*$B$15, | IF($B$32>$CB5*$B$15*0.4,(-0.4/3*($CB5*$B$15/$B$32-2.5)^2+0.7)*$CB5*$B$15, | IF($B$32>$CB5*$B$15*0.125,(-0.8/121*($CB5*$B$15/$B$32-8)^2+0.9)*$CB5*$B$15, | $CB5*$B$15*0.9)))) | *$B$22, | 0)	0
CL5	excel			=IF($B$16="Pierce", | $B$41* | IF($B$33>$CB5*$B$15*8,0.1*$CB5*$B$15, | IF($B$33>$CB5*$B$15,(19.2/49*($CB5*$B$15/$B$33-0.125)^2+0.1)*$CB5*$B$15, | IF($B$33>$CB5*$B$15*0.4,(-0.4/3*($CB5*$B$15/$B$33-2.5)^2+0.7)*$CB5*$B$15, | IF($B$33>$CB5*$B$15*0.125,(-0.8/121*($CB5*$B$15/$B$33-8)^2+0.9)*$CB5*$B$15, | $CB5*$B$15*0.9)))) | *$B$23, | 0)	=IF($B$16="Pierce", | $B$41* | IF($B$33>$CB5*$B$15*8,0.1*$CB5*$B$15, | IF($B$33>$CB5*$B$15,(19.2/49*($CB5*$B$15/$B$33-0.125)^2+0.1)*$CB5*$B$15, | IF($B$33>$CB5*$B$15*0.4,(-0.4/3*($CB5*$B$15/$B$33-2.5)^2+0.7)*$CB5*$B$15, | IF($B$33>$CB5*$B$15*0.125,(-0.8/121*($CB5*$B$15/$B$33-8)^2+0.9)*$CB5*$B$15, | $CB5*$B$15*0.9)))) | *$B$23, | 0)	0
CM5	excel			=$B$42* | IF($B$34>$CC5*$B$15*8,0.1*$CC5*$B$15, | IF($B$34>$CC5*$B$15,(19.2/49*($CC5*$B$15/$B$34-0.125)^2+0.1)*$CC5*$B$15, | IF($B$34>$CC5*$B$15*0.4,(-0.4/3*($CC5*$B$15/$B$34-2.5)^2+0.7)*$CC5*$B$15, | IF($B$34>$CC5*$B$15*0.125,(-0.8/121*($CC5*$B$15/$B$34-8)^2+0.9)*$CC5*$B$15, | $CC5*$B$15*0.9)))) | *$B$24	=$B$42* | IF($B$34>$CC5*$B$15*8,0.1*$CC5*$B$15, | IF($B$34>$CC5*$B$15,(19.2/49*($CC5*$B$15/$B$34-0.125)^2+0.1)*$CC5*$B$15, | IF($B$34>$CC5*$B$15*0.4,(-0.4/3*($CC5*$B$15/$B$34-2.5)^2+0.7)*$CC5*$B$15, | IF($B$34>$CC5*$B$15*0.125,(-0.8/121*($CC5*$B$15/$B$34-8)^2+0.9)*$CC5*$B$15, | $CC5*$B$15*0.9)))) | *$B$24	#N/A
CN5	excel			=$B$43* | IF($B$35>$CD5*$B$15*8,0.1*$CD5*$B$15, | IF($B$35>$CD5*$B$15,(19.2/49*($CD5*$B$15/$B$35-0.125)^2+0.1)*$CD5*$B$15, | IF($B$35>$CD5*$B$15*0.4,(-0.4/3*($CD5*$B$15/$B$35-2.5)^2+0.7)*$CD5*$B$15, | IF($B$35>$CD5*$B$15*0.125,(-0.8/121*($CD5*$B$15/$B$35-8)^2+0.9)*$CD5*$B$15, | $CD5*$B$15*0.9)))) | *$B$25	=$B$43* | IF($B$35>$CD5*$B$15*8,0.1*$CD5*$B$15, | IF($B$35>$CD5*$B$15,(19.2/49*($CD5*$B$15/$B$35-0.125)^2+0.1)*$CD5*$B$15, | IF($B$35>$CD5*$B$15*0.4,(-0.4/3*($CD5*$B$15/$B$35-2.5)^2+0.7)*$CD5*$B$15, | IF($B$35>$CD5*$B$15*0.125,(-0.8/121*($CD5*$B$15/$B$35-8)^2+0.9)*$CD5*$B$15, | $CD5*$B$15*0.9)))) | *$B$25	#N/A
CO5	excel			=$B$44* | IF($B$36>$CE5*$B$15*8,0.1*$CE5*$B$15, | IF($B$36>$CE5*$B$15,(19.2/49*($CE5*$B$15/$B$36-0.125)^2+0.1)*$CE5*$B$15, | IF($B$36>$CE5*$B$15*0.4,(-0.4/3*($CE5*$B$15/$B$36-2.5)^2+0.7)*$CE5*$B$15, | IF($B$36>$CE5*$B$15*0.125,(-0.8/121*($CE5*$B$15/$B$36-8)^2+0.9)*$CE5*$B$15, | $CE5*$B$15*0.9)))) | *$B$26	=$B$44* | IF($B$36>$CE5*$B$15*8,0.1*$CE5*$B$15, | IF($B$36>$CE5*$B$15,(19.2/49*($CE5*$B$15/$B$36-0.125)^2+0.1)*$CE5*$B$15, | IF($B$36>$CE5*$B$15*0.4,(-0.4/3*($CE5*$B$15/$B$36-2.5)^2+0.7)*$CE5*$B$15, | IF($B$36>$CE5*$B$15*0.125,(-0.8/121*($CE5*$B$15/$B$36-8)^2+0.9)*$CE5*$B$15, | $CE5*$B$15*0.9)))) | *$B$26	#N/A
CP5	excel			=$B$45* | IF($B$37>$CF5*$B$15*8,0.1*$CF5*$B$15, | IF($B$37>$CF5*$B$15,(19.2/49*($CF5*$B$15/$B$37-0.125)^2+0.1)*$CF5*$B$15, | IF($B$37>$CF5*$B$15*0.4,(-0.4/3*($CF5*$B$15/$B$37-2.5)^2+0.7)*$CF5*$B$15, | IF($B$37>$CF5*$B$15*0.125,(-0.8/121*($CF5*$B$15/$B$37-8)^2+0.9)*$CF5*$B$15, | $CF5*$B$15*0.9)))) | *$B$27	=$B$45* | IF($B$37>$CF5*$B$15*8,0.1*$CF5*$B$15, | IF($B$37>$CF5*$B$15,(19.2/49*($CF5*$B$15/$B$37-0.125)^2+0.1)*$CF5*$B$15, | IF($B$37>$CF5*$B$15*0.4,(-0.4/3*($CF5*$B$15/$B$37-2.5)^2+0.7)*$CF5*$B$15, | IF($B$37>$CF5*$B$15*0.125,(-0.8/121*($CF5*$B$15/$B$37-8)^2+0.9)*$CF5*$B$15, | $CF5*$B$15*0.9)))) | *$B$27	#N/A
CQ5	excel			=SUM($CI5:$CP5)	=SUM($CI5:$CP5)	#N/A
CS5	spill_cache				=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),"Light Greatsword")	Light Greatsword
B6	excel		properMagic	=IFERROR( | VLOOKUP($B$2,EquipParamWeapon!$A$2:$BR58,MATCH(A6,EquipParamWeapon!$1:$1,0),False), | 0)	=IFERROR( | VLOOKUP($B$2,EquipParamWeapon!$A$2:$BR58,MATCH(A6,EquipParamWeapon!$1:$1,0),False), | 0)	0
G6	excel		Fire	=$B$2+VLOOKUP($F6,WeaponData!$O:$P,2,False)	=$B$2+VLOOKUP($F6,WeaponData!$O:$P,2,False)	110400
H6	excel		Fire	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(H$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(H$1,EquipParamWeapon!$1:$1,0),False)	#N/A
I6	excel		Fire	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(I$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(I$1,EquipParamWeapon!$1:$1,0),False)	#N/A
J6	excel		Fire	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(J$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("physicsAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(J$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("physicsAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
K6	excel		Fire	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(K$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("magicAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(K$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("magicAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
L6	excel			=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(L$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("fireAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(L$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("fireAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
M6	excel			=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(M$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("thunderAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(M$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("thunderAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
N6	excel			=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(N$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("darkAtkRate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(N$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH("darkAtkRate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
O6	excel			=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(O$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(O$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
P6	excel			=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(P$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(P$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
Q6	excel			=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(Q$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(Q$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
R6	excel			=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(R$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(R$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
S6	excel			=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(S$1,ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(S$1,ReinforceParamWeapon!$1:$1,0),False)	#N/A
T6	excel			=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(T$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(T$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(T$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(T$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
U6	excel			=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
V6	excel			=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($G6,EquipParamWeapon!$A$2:$BR58,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($H6+$B$3,ReinforceParamWeapon!$A:$AF,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	#N/A
