SHEET: BuildsData
WORKBOOK: Copy of ER - Build Planner v1.19.1.xlsx
USED RANGE: A1:AQ706
NONEMPTY CELLS: 6233
FORMULA CELLS: 259

This file is for an LLM that must rebuild these calculations in another language. Treat formulas as the source of truth. Cached/fallback values are only for checking a port. Skip spill_cache cells; they are not logic.

STATIC / INPUT / LABEL CELLS (5974):
coord	value
F17	excel		Talisman 3	=DEC2HEX( | IFERROR( | VLOOKUP($E17,$X:$Y,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E17,$X:$Y,2,False), | 0) | )	0
L17	spill_cache		Talisman 3		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M17	excel		Talisman 3	=INDEX($X:$X,MATCH($L17,$Y:$Y,0))	=INDEX($X:$X,MATCH($L17,$Y:$Y,0))	Empty
F18	excel		Talisman 4	=DEC2HEX( | IFERROR( | VLOOKUP($E18,$X:$Y,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E18,$X:$Y,2,False), | 0) | )	0
L18	spill_cache		Talisman 4		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M18	excel		Talisman 4	=INDEX($X:$X,MATCH($L18,$Y:$Y,0))	=INDEX($X:$X,MATCH($L18,$Y:$Y,0))	Empty
E19	excel		Great Rune	=Planner!$AG$26	=Planner!$AG$26	Empty
F19	excel		Great Rune	=DEC2HEX( | IFERROR( | VLOOKUP($E19,$AA:$AB,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E19,$AA:$AB,2,False), | 0) | )	0
L19	spill_cache		Great Rune		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M19	excel	M19	Great Rune	=INDEX($AA:$AA,MATCH($L19,$AB:$AB,0))	=INDEX($AA:$AA,MATCH($L19,$AB:$AB,0))	Empty
B20	excel		Starting Class	=M2	=M2	Vagabond
E20	excel		RH1 Weapon	=PlannerData!$R$2	=PlannerData!$R$2	Unarmed
F20	excel		RH1 Weapon	=DEC2HEX( | IFERROR( | VLOOKUP($E20,$AH:$AI,2,False)+E21+E22, | 110000) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E20,$AH:$AI,2,False)+E21+E22, | 110000) | )	1ADB0
L20	spill_cache		RH1 Weapon		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),110000.0)	110000
M20	excel		RH1 Weapon	=INDEX($AH:$AH,MATCH(INT(LEFT(L20,LEN(L20)-4)&"0000"),$AI:$AI,0))	=INDEX($AH:$AH,MATCH(INT(LEFT(L20,LEN(L20)-4)&"0000"),$AI:$AI,0))	Unarmed
N20	excel		RH1 Weapon	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L20,4),2)&"00"),$AN:$AN,0),0)	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L20,4),2)&"00"),$AN:$AN,0),0)	Standard
O20	excel		RH1 Weapon	=INT(RIGHT(L20,2))	=INT(RIGHT(L20,2))	0
P20	excel		RH1 Weapon	=IF($M20="Unarmed",, | INDEX($AG:$AG,MATCH($M20,$AH:$AH,0)))	=IF($M20="Unarmed",, | INDEX($AG:$AG,MATCH($M20,$AH:$AH,0)))	
B21	excel		Vigor	=M3	=M3	
E21	excel		RH1 Affinity	=PlannerData!$T$2	=PlannerData!$T$2	0
L21	spill_cache		RH2 Weapon		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),110000.0)	110000
M21	excel		RH2 Weapon	=INDEX($AH:$AH,MATCH(INT(LEFT(L21,LEN(L21)-4)&"0000"),$AI:$AI,0))	=INDEX($AH:$AH,MATCH(INT(LEFT(L21,LEN(L21)-4)&"0000"),$AI:$AI,0))	Unarmed
N21	excel		RH2 Weapon	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L21,4),2)&"00"),$AN:$AN,0),0)	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L21,4),2)&"00"),$AN:$AN,0),0)	Standard
O21	excel		RH2 Weapon	=INT(RIGHT(L21,2))	=INT(RIGHT(L21,2))	0
P21	excel		RH2 Weapon	=IF($M21="Unarmed",, | INDEX($AG:$AG,MATCH($M21,$AH:$AH,0)))	=IF($M21="Unarmed",, | INDEX($AG:$AG,MATCH($M21,$AH:$AH,0)))	
B22	excel		Mind	=M4	=M4	
E22	excel		RH1 Upgrade	=PlannerData!$U$2	=PlannerData!$U$2	0
L22	spill_cache		RH3 Weapon		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),110000.0)	110000
M22	excel		RH3 Weapon	=INDEX($AH:$AH,MATCH(INT(LEFT(L22,LEN(L22)-4)&"0000"),$AI:$AI,0))	=INDEX($AH:$AH,MATCH(INT(LEFT(L22,LEN(L22)-4)&"0000"),$AI:$AI,0))	Unarmed
N22	excel		RH3 Weapon	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L22,4),2)&"00"),$AN:$AN,0),0)	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L22,4),2)&"00"),$AN:$AN,0),0)	Standard
O22	excel		RH3 Weapon	=INT(RIGHT(L22,2))	=INT(RIGHT(L22,2))	0
P22	excel		RH3 Weapon	=IF($M22="Unarmed",, | INDEX($AG:$AG,MATCH($M22,$AH:$AH,0)))	=IF($M22="Unarmed",, | INDEX($AG:$AG,MATCH($M22,$AH:$AH,0)))	
B23	excel		Endurance	=M5	=M5	
E23	excel		RH2 Weapon	=PlannerData!$R$3	=PlannerData!$R$3	Unarmed
F23	excel		RH2 Weapon	=DEC2HEX( | IFERROR( | VLOOKUP($E23,$AH:$AI,2,False)+E24+E25, | 110000) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E23,$AH:$AI,2,False)+E24+E25, | 110000) | )	1ADB0
L23	spill_cache		LH1 Weapon		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),110000.0)	110000
M23	excel		LH1 Weapon	=INDEX($AH:$AH,MATCH(INT(LEFT(L23,LEN(L23)-4)&"0000"),$AI:$AI,0))	=INDEX($AH:$AH,MATCH(INT(LEFT(L23,LEN(L23)-4)&"0000"),$AI:$AI,0))	Unarmed
N23	excel		LH1 Weapon	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L23,4),2)&"00"),$AN:$AN,0),0)	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L23,4),2)&"00"),$AN:$AN,0),0)	Standard
O23	excel		LH1 Weapon	=INT(RIGHT(L23,2))	=INT(RIGHT(L23,2))	0
P23	excel		LH1 Weapon	=IF($M23="Unarmed",, | INDEX($AG:$AG,MATCH($M23,$AH:$AH,0)))	=IF($M23="Unarmed",, | INDEX($AG:$AG,MATCH($M23,$AH:$AH,0)))	
B24	excel		Strength	=M6	=M6	
E24	excel		RH2 Affinity	=PlannerData!$T$3	=PlannerData!$T$3	0
L24	spill_cache		LH2 Weapon		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),110000.0)	110000
M24	excel		LH2 Weapon	=INDEX($AH:$AH,MATCH(INT(LEFT(L24,LEN(L24)-4)&"0000"),$AI:$AI,0))	=INDEX($AH:$AH,MATCH(INT(LEFT(L24,LEN(L24)-4)&"0000"),$AI:$AI,0))	Unarmed
N24	excel		LH2 Weapon	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L24,4),2)&"00"),$AN:$AN,0),0)	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L24,4),2)&"00"),$AN:$AN,0),0)	Standard
O24	excel		LH2 Weapon	=INT(RIGHT(L24,2))	=INT(RIGHT(L24,2))	0
P24	excel		LH2 Weapon	=IF($M24="Unarmed",, | INDEX($AG:$AG,MATCH($M24,$AH:$AH,0)))	=IF($M24="Unarmed",, | INDEX($AG:$AG,MATCH($M24,$AH:$AH,0)))	
B25	excel		Dexterity	=M7	=M7	
E25	excel		RH2 Upgrade	=PlannerData!$U$3	=PlannerData!$U$3	0
L25	spill_cache		LH3 Weapon		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),110000.0)	110000
M25	excel		LH3 Weapon	=INDEX($AH:$AH,MATCH(INT(LEFT(L25,LEN(L25)-4)&"0000"),$AI:$AI,0))	=INDEX($AH:$AH,MATCH(INT(LEFT(L25,LEN(L25)-4)&"0000"),$AI:$AI,0))	Unarmed
N25	excel		LH3 Weapon	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L25,4),2)&"00"),$AN:$AN,0),0)	=INDEX($AM:$AM,MATCH(INT(LEFT(RIGHT(L25,4),2)&"00"),$AN:$AN,0),0)	Standard
O25	excel		LH3 Weapon	=INT(RIGHT(L25,2))	=INT(RIGHT(L25,2))	0
P25	excel		LH3 Weapon	=IF($M25="Unarmed",, | INDEX($AG:$AG,MATCH($M25,$AH:$AH,0)))	=IF($M25="Unarmed",, | INDEX($AG:$AG,MATCH($M25,$AH:$AH,0)))	
B26	excel		Intelligence	=M8	=M8	
E26	excel		RH3 Weapon	=PlannerData!$R$4	=PlannerData!$R$4	Unarmed
F26	excel		RH3 Weapon	=DEC2HEX( | IFERROR( | VLOOKUP($E26,$AH:$AI,2,False)+E27+E28, | 110000) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E26,$AH:$AI,2,False)+E27+E28, | 110000) | )	1ADB0
L26	spill_cache		Memory Slots		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),10.0)	10
M26	excel		Memory Slots	=$L26	=$L26	10
B27	excel		Faith	=M9	=M9	
E27	excel		RH3 Affinity	=PlannerData!$T$4	=PlannerData!$T$4	0
L27	spill_cache		Spell 1		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M27	excel		Spell 1	=INDEX($AP:$AP,MATCH($L27,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L27,$AQ:$AQ,0))	Empty
B28	excel		Arcane	=M10	=M10	
E28	excel		RH3 Upgrade	=PlannerData!$U$4	=PlannerData!$U$4	0
L28	spill_cache		Spell 2		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M28	excel		Spell 2	=INDEX($AP:$AP,MATCH($L28,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L28,$AQ:$AQ,0))	Empty
B29	excel		Head	=IF(M11="Empty",,M11)	=IF(M11="Empty",,M11)	
E29	excel		LH1 Weapon	=PlannerData!$R$5	=PlannerData!$R$5	Unarmed
F29	excel		LH1 Weapon	=DEC2HEX( | IFERROR( | VLOOKUP($E29,$AH:$AI,2,False)+E30+E31, | 110000) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E29,$AH:$AI,2,False)+E30+E31, | 110000) | )	1ADB0
L29	spill_cache		Spell 3		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M29	excel		Spell 3	=INDEX($AP:$AP,MATCH($L29,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L29,$AQ:$AQ,0))	Empty
B30	excel		Chest	=IF(M12="Empty",,M12)	=IF(M12="Empty",,M12)	
E30	excel		LH1 Affinity	=PlannerData!$T$5	=PlannerData!$T$5	0
L30	spill_cache		Spell 4		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M30	excel		Spell 4	=INDEX($AP:$AP,MATCH($L30,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L30,$AQ:$AQ,0))	Empty
B31	excel		Hands	=IF(M13="Empty",,M13)	=IF(M13="Empty",,M13)	
E31	excel		LH1 Upgrade	=PlannerData!$U$5	=PlannerData!$U$5	0
L31	spill_cache		Spell 5		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M31	excel		Spell 5	=INDEX($AP:$AP,MATCH($L31,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L31,$AQ:$AQ,0))	Empty
B32	excel		Legs	=IF(M14="Empty",,M14)	=IF(M14="Empty",,M14)	
E32	excel		LH2 Weapon	=PlannerData!$R$6	=PlannerData!$R$6	Unarmed
F32	excel		LH2 Weapon	=DEC2HEX( | IFERROR( | VLOOKUP($E32,$AH:$AI,2,False)+E33+E34, | 110000) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E32,$AH:$AI,2,False)+E33+E34, | 110000) | )	1ADB0
L32	spill_cache		Spell 6		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M32	excel		Spell 6	=INDEX($AP:$AP,MATCH($L32,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L32,$AQ:$AQ,0))	Empty
B33	excel		Talisman 1	=IF(M15="Empty",,M15)	=IF(M15="Empty",,M15)	
E33	excel		LH2 Affinity	=PlannerData!$T$6	=PlannerData!$T$6	0
L33	spill_cache		Spell 7		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M33	excel		Spell 7	=INDEX($AP:$AP,MATCH($L33,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L33,$AQ:$AQ,0))	Empty
B34	excel		Talisman 2	=IF(M16="Empty",,M16)	=IF(M16="Empty",,M16)	
E34	excel		LH2 Upgrade	=PlannerData!$U$6	=PlannerData!$U$6	0
L34	spill_cache		Spell 8		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M34	excel		Spell 8	=INDEX($AP:$AP,MATCH($L34,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L34,$AQ:$AQ,0))	Empty
B35	excel		Talisman 3	=IF(M17="Empty",,M17)	=IF(M17="Empty",,M17)	
E35	excel		LH3 Weapon	=PlannerData!$R$7	=PlannerData!$R$7	Unarmed
F35	excel		LH3 Weapon	=DEC2HEX( | IFERROR( | VLOOKUP($E35,$AH:$AI,2,False)+E36+E37, | 110000) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E35,$AH:$AI,2,False)+E36+E37, | 110000) | )	1ADB0
L35	spill_cache		Spell 9		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M35	excel		Spell 9	=INDEX($AP:$AP,MATCH($L35,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L35,$AQ:$AQ,0))	Empty
B36	excel		Talisman 4	=IF(M18="Empty",,M18)	=IF(M18="Empty",,M18)	
E36	excel		LH3 Affinity	=PlannerData!$T$7	=PlannerData!$T$7	0
L36	spill_cache		Spell 10		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M36	excel		Spell 10	=INDEX($AP:$AP,MATCH($L36,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L36,$AQ:$AQ,0))	Empty
B37	excel		Great Rune	=IF(M19="Empty",,M19)	=IF(M19="Empty",,M19)	
E37	excel		LH3 Upgrade	=PlannerData!$U$7	=PlannerData!$U$7	0
L37	spill_cache		Spell 11		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M37	excel		Spell 11	=INDEX($AP:$AP,MATCH($L37,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L37,$AQ:$AQ,0))	Empty
B38	excel		RH1 Class	=IF($B$9,,P20)	=IF($B$9,,P20)	
E38	excel		Memory Slots	=MIN(MAX(Planner!$G$42,2),10)	=MIN(MAX(Planner!$G$42,2),10)	10
F38	excel		Memory Slots	=DEC2HEX( | IF(ISBLANK($E38),10,$E38) | )	=DEC2HEX( | IF(ISBLANK($E38),10,$E38) | )	A
L38	spill_cache		Spell 12		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M38	excel		Spell 12	=INDEX($AP:$AP,MATCH($L38,$AQ:$AQ,0))	=INDEX($AP:$AP,MATCH($L38,$AQ:$AQ,0))	Empty
B39	excel		RH1 Weapon	=IF(M20="Unarmed",,M20)	=IF(M20="Unarmed",,M20)	
E39	excel	E39:E50	Spell 1	=Planner!$G$48:$G$59	=Planner!$G$48:$G$59	Empty
F39	excel		Spell 1	=DEC2HEX( | IFERROR( | VLOOKUP($E39,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E39,$AP:$AQ,2,False), | 0) | )	0
L39	spill_cache		GR Active		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M39	excel		GR Active	=IF($L39=1,True,False)	=IF($L39=1,True,False)	FALSE
B40	excel		RH1 Affinity	=IF(N20="Standard",,N20)	=IF(N20="Standard",,N20)	
F40	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E40,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E40,$AP:$AQ,2,False), | 0) | )	0
L40	spill_cache		2H Weapon		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M40	excel		2H Weapon	=IF($L40=1,True,False)	=IF($L40=1,True,False)	FALSE
B41	excel		RH1 Upgrade	=IF(NOT(VLOOKUP(M20,$AH:$AK,3,False)),IF(O20=0,,O20), | IF(VLOOKUP(M20,$AH:$AK,4,False),IF(O20=10,,O20), | IF(O20=25,,O20) | ))	=IF(NOT(VLOOKUP(M20,$AH:$AK,3,False)),IF(O20=0,,O20), | IF(VLOOKUP(M20,$AH:$AK,4,False),IF(O20=10,,O20), | IF(O20=25,,O20) | ))	
F41	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E41,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E41,$AP:$AQ,2,False), | 0) | )	0
L41	spill_cache		PvP		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M41	excel		PvP	=IF($L41=1,True,False)	=IF($L41=1,True,False)	FALSE
B42	excel		RH2 Class	=IF($B$9,,P21)	=IF($B$9,,P21)	
F42	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E42,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E42,$AP:$AQ,2,False), | 0) | )	0
L42	spill_cache		Low HP		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M42	excel		Low HP	=IF($L42=1,True,False)	=IF($L42=1,True,False)	FALSE
B43	excel		RH2 Weapon	=IF(M21="Unarmed",,M21)	=IF(M21="Unarmed",,M21)	
F43	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E43,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E43,$AP:$AQ,2,False), | 0) | )	0
L43	spill_cache		Full HP		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M43	excel		Full HP	=IF($L43=1,True,False)	=IF($L43=1,True,False)	FALSE
B44	excel		RH2 Affinity	=IF(N21="Standard",,N21)	=IF(N21="Standard",,N21)	
F44	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E44,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E44,$AP:$AQ,2,False), | 0) | )	0
L44	spill_cache		Crystal Tear 1		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M44	excel		Crystal Tear 1	=INDEX($AD:$AD,MATCH($L44,$AE:$AE,0))	=INDEX($AD:$AD,MATCH($L44,$AE:$AE,0))	Empty
B45	excel		RH2 Upgrade	=IF(NOT(VLOOKUP(M21,$AH:$AK,3,False)),IF(O21=0,,O21), | IF(VLOOKUP(M21,$AH:$AK,4,False),IF(O21=10,,O21), | IF(O21=25,,O21) | ))	=IF(NOT(VLOOKUP(M21,$AH:$AK,3,False)),IF(O21=0,,O21), | IF(VLOOKUP(M21,$AH:$AK,4,False),IF(O21=10,,O21), | IF(O21=25,,O21) | ))	
F45	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E45,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E45,$AP:$AQ,2,False), | 0) | )	0
L45	spill_cache		Crystal Tear 2		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M45	excel		Crystal Tear 2	=INDEX($AD:$AD,MATCH($L45,$AE:$AE,0))	=INDEX($AD:$AD,MATCH($L45,$AE:$AE,0))	Empty
B46	excel		RH3 Class	=IF($B$9,,P22)	=IF($B$9,,P22)	
F46	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E46,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E46,$AP:$AQ,2,False), | 0) | )	0
L46	spill_cache		CT Active		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M46	excel		CT Active	=IF($L46=1,True,False)	=IF($L46=1,True,False)	FALSE
B47	excel		RH3 Weapon	=IF(M22="Unarmed",,M22)	=IF(M22="Unarmed",,M22)	
F47	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E47,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E47,$AP:$AQ,2,False), | 0) | )	0
B48	excel		RH3 Affinity	=IF(N22="Standard",,N22)	=IF(N22="Standard",,N22)	
F48	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E48,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E48,$AP:$AQ,2,False), | 0) | )	0
B49	excel		RH3 Upgrade	=IF(NOT(VLOOKUP(M22,$AH:$AK,3,False)),IF(O22=0,,O22), | IF(VLOOKUP(M22,$AH:$AK,4,False),IF(O22=10,,O22), | IF(O22=25,,O22) | ))	=IF(NOT(VLOOKUP(M22,$AH:$AK,3,False)),IF(O22=0,,O22), | IF(VLOOKUP(M22,$AH:$AK,4,False),IF(O22=10,,O22), | IF(O22=25,,O22) | ))	
F49	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E49,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E49,$AP:$AQ,2,False), | 0) | )	0
B50	excel		LH1 Class	=IF($B$9,,P23)	=IF($B$9,,P23)	
F50	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E50,$AP:$AQ,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E50,$AP:$AQ,2,False), | 0) | )	0
B51	excel		LH1 Weapon	=IF(M23="Unarmed",,M23)	=IF(M23="Unarmed",,M23)	
E51	excel		GR Active	=Planner!$AG$27	=Planner!$AG$27	FALSE
F51	excel		GR Active	=DEC2HEX( | IF($E51,1,0) | )	=DEC2HEX( | IF($E51,1,0) | )	0
B52	excel		LH1 Affinity	=IF(N23="Standard",,N23)	=IF(N23="Standard",,N23)	
E52	excel	E52:E55	2H Weapon	=Planner!$AG$33:$AG$36	=Planner!$AG$33:$AG$36	FALSE
F52	excel		2H Weapon	=DEC2HEX( | IF($E52,1,0) | )	=DEC2HEX( | IF($E52,1,0) | )	0
B53	excel		LH1 Upgrade	=IF(NOT(VLOOKUP(M23,$AH:$AK,3,False)),IF(O23=0,,O23), | IF(VLOOKUP(M23,$AH:$AK,4,False),IF(O23=10,,O23), | IF(O23=25,,O23) | ))	=IF(NOT(VLOOKUP(M23,$AH:$AK,3,False)),IF(O23=0,,O23), | IF(VLOOKUP(M23,$AH:$AK,4,False),IF(O23=10,,O23), | IF(O23=25,,O23) | ))	
F53	excel		PvP	=DEC2HEX( | IF($E53,1,0) | )	=DEC2HEX( | IF($E53,1,0) | )	0
B54	excel		LH2 Class	=IF($B$9,,P24)	=IF($B$9,,P24)	
F54	excel		Low HP	=DEC2HEX( | IF($E54,1,0) | )	=DEC2HEX( | IF($E54,1,0) | )	0
B55	excel		LH2 Weapon	=IF(M24="Unarmed",,M24)	=IF(M24="Unarmed",,M24)	
F55	excel		Full HP	=DEC2HEX( | IF($E55,1,0) | )	=DEC2HEX( | IF($E55,1,0) | )	0
B56	excel		LH2 Affinity	=IF(N24="Standard",,N24)	=IF(N24="Standard",,N24)	
E56	excel	E56:E58	Crystal Tear 1	=Planner!$AG$29:$AG$31	=Planner!$AG$29:$AG$31	Empty
F56	excel		Crystal Tear 1	=DEC2HEX( | IFERROR( | VLOOKUP($E56,$AD:$AE,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E56,$AD:$AE,2,False), | 0) | )	0
B57	excel		LH2 Upgrade	=IF(NOT(VLOOKUP(M24,$AH:$AK,3,False)),IF(O24=0,,O24), | IF(VLOOKUP(M24,$AH:$AK,4,False),IF(O24=10,,O24), | IF(O24=25,,O24) | ))	=IF(NOT(VLOOKUP(M24,$AH:$AK,3,False)),IF(O24=0,,O24), | IF(VLOOKUP(M24,$AH:$AK,4,False),IF(O24=10,,O24), | IF(O24=25,,O24) | ))	
F57	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E57,$AD:$AE,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E57,$AD:$AE,2,False), | 0) | )	0
B58	excel		LH3 Class	=IF($B$9,,P25)	=IF($B$9,,P25)	
F58	excel		CT Active	=DEC2HEX( | IF($E58,1,0) | )	=DEC2HEX( | IF($E58,1,0) | )	0
B59	excel		LH3 Weapon	=IF(M25="Unarmed",,M25)	=IF(M25="Unarmed",,M25)	
B60	excel		LH3 Affinity	=IF(N25="Standard",,N25)	=IF(N25="Standard",,N25)	
B61	excel		LH3 Upgrade	=IF(NOT(VLOOKUP(M25,$AH:$AK,3,False)),IF(O25=0,,O25), | IF(VLOOKUP(M25,$AH:$AK,4,False),IF(O25=10,,O25), | IF(O25=25,,O25) | ))	=IF(NOT(VLOOKUP(M25,$AH:$AK,3,False)),IF(O25=0,,O25), | IF(VLOOKUP(M25,$AH:$AK,4,False),IF(O25=10,,O25), | IF(O25=25,,O25) | ))	
B62	excel		Memory Slots	=IF(M26=10,,M26)	=IF(M26=10,,M26)	
B63	excel		Spell 1	=IF(M27="Empty",,M27)	=IF(M27="Empty",,M27)	
B64	excel		Spell 2	=IF(M28="Empty",,M28)	=IF(M28="Empty",,M28)	
B65	excel		Spell 3	=IF(M29="Empty",,M29)	=IF(M29="Empty",,M29)	
B66	excel		Spell 4	=IF(M30="Empty",,M30)	=IF(M30="Empty",,M30)	
B67	excel		Spell 5	=IF(M31="Empty",,M31)	=IF(M31="Empty",,M31)	
B68	excel		Spell 6	=IF(M32="Empty",,M32)	=IF(M32="Empty",,M32)	
B69	excel		Spell 7	=IF(M33="Empty",,M33)	=IF(M33="Empty",,M33)	
B70	excel		Spell 8	=IF(M34="Empty",,M34)	=IF(M34="Empty",,M34)	
B71	excel		Spell 9	=IF(M35="Empty",,M35)	=IF(M35="Empty",,M35)	
B72	excel		Spell 10	=IF(M36="Empty",,M36)	=IF(M36="Empty",,M36)	
B73	excel		Spell 11	=IF(M37="Empty",,M37)	=IF(M37="Empty",,M37)	
B74	excel		Spell 12	=IF(M38="Empty",,M38)	=IF(M38="Empty",,M38)	
B75	excel		GR Active	=M39	=M39	FALSE
B76	excel		2H Weapon	=M40	=M40	FALSE
B77	excel		PvP	=M41	=M41	FALSE
B78	excel		Low HP	=M42	=M42	FALSE
B79	excel		Full HP	=M43	=M43	FALSE
B80	excel		Crystal Tear 1	=IF(M44="Empty",,M44)	=IF(M44="Empty",,M44)	
B81	excel		Crystal Tear 2	=IF(M45="Empty",,M45)	=IF(M45="Empty",,M45)	
B82	excel		CT Active	=M46	=M46	FALSE
