SpEffectId,statusType,poizonAttackPower,diseaseAttackPower,bloodAttackPower,freezeAttackPower,sleepAttackPower,madnessAttackPower,curseAttackPower,effectEndurance,changeHpRate,changeHpPoint,changeMpRate,changeMpPoint,neutralDamageCutRate
105118.0,Bleed,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105119.0,Bleed,0.0,0.0,92.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105120.0,Bleed,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105121.0,Bleed,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105122.0,Bleed,0.0,0.0,96.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105123.0,Bleed,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105124.0,Bleed,0.0,0.0,98.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105125.0,Bleed,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105150.0,Bleed,0.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105151.0,Bleed,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105152.0,Bleed,0.0,0.0,71.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105153.0,Bleed,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105154.0,Bleed,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105155.0,Bleed,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105156.0,Bleed,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105157.0,Bleed,0.0,0.0,77.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105158.0,Bleed,0.0,0.0,78.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105159.0,Bleed,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105160.0,Bleed,0.0,0.0,81.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105161.0,Bleed,0.0,0.0,82.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105162.0,Bleed,0.0,0.0,83.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105163.0,Bleed,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105164.0,Bleed,0.0,0.0,86.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105165.0,Bleed,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105166.0,Bleed,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105167.0,Bleed,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105168.0,Bleed,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105169.0,Bleed,0.0,0.0,92.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105170.0,Bleed,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105171.0,Bleed,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105172.0,Bleed,0.0,0.0,96.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105173.0,Bleed,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105174.0,Bleed,0.0,0.0,98.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105175.0,Bleed,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105200.0,Bleed,0.0,0.0,83.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105201.0,Bleed,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105202.0,Bleed,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105203.0,Bleed,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105204.0,Bleed,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105205.0,Bleed,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105206.0,Bleed,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105207.0,Bleed,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105208.0,Bleed,0.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105209.0,Bleed,0.0,0.0,96.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105210.0,Bleed,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105211.0,Bleed,0.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105212.0,Bleed,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105213.0,Bleed,0.0,0.0,102.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105214.0,Bleed,0.0,0.0,103.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105215.0,Bleed,0.0,0.0,105.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105216.0,Bleed,0.0,0.0,106.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105217.0,Bleed,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105218.0,Bleed,0.0,0.0,109.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105219.0,Bleed,0.0,0.0,111.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105220.0,Bleed,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105221.0,Bleed,0.0,0.0,114.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105222.0,Bleed,0.0,0.0,115.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105223.0,Bleed,0.0,0.0,117.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105224.0,Bleed,0.0,0.0,118.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105225.0,Bleed,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105250.0,Bleed,0.0,0.0,83.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105251.0,Bleed,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105252.0,Bleed,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105253.0,Bleed,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105254.0,Bleed,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105255.0,Bleed,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105256.0,Bleed,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105257.0,Bleed,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105258.0,Bleed,0.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105259.0,Bleed,0.0,0.0,96.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105260.0,Bleed,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105261.0,Bleed,0.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105262.0,Bleed,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105263.0,Bleed,0.0,0.0,102.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105264.0,Bleed,0.0,0.0,103.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105265.0,Bleed,0.0,0.0,105.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105266.0,Bleed,0.0,0.0,106.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105267.0,Bleed,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105268.0,Bleed,0.0,0.0,109.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105269.0,Bleed,0.0,0.0,111.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105270.0,Bleed,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105271.0,Bleed,0.0,0.0,114.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105272.0,Bleed,0.0,0.0,115.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105273.0,Bleed,0.0,0.0,117.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105274.0,Bleed,0.0,0.0,118.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105275.0,Bleed,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,15.0,200.0,0.0,0.0,1.0
105300.0,Bleed,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105301.0,Bleed,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105302.0,Bleed,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105303.0,Bleed,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105304.0,Bleed,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105305.0,Bleed,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105306.0,Bleed,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105307.0,Bleed,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105308.0,Bleed,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105309.0,Bleed,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105310.0,Bleed,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105311.0,Bleed,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105312.0,Bleed,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105313.0,Bleed,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105314.0,Bleed,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105315.0,Bleed,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105316.0,Bleed,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105317.0,Bleed,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105318.0,Bleed,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105319.0,Bleed,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105320.0,Bleed,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105321.0,Bleed,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105322.0,Bleed,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105323.0,Bleed,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105324.0,Bleed,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105325.0,Bleed,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,15.0,100.0,0.0,0.0,1.0
105500.0,Sleep,0.0,0.0,0.0,0.0,66.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105501.0,Sleep,0.0,0.0,0.0,0.0,67.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105502.0,Sleep,0.0,0.0,0.0,0.0,68.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105503.0,Sleep,0.0,0.0,0.0,0.0,69.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105504.0,Sleep,0.0,0.0,0.0,0.0,70.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105505.0,Sleep,0.0,0.0,0.0,0.0,71.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105506.0,Sleep,0.0,0.0,0.0,0.0,73.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105507.0,Sleep,0.0,0.0,0.0,0.0,74.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105508.0,Sleep,0.0,0.0,0.0,0.0,75.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105509.0,Sleep,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105510.0,Sleep,0.0,0.0,0.0,0.0,77.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105511.0,Sleep,0.0,0.0,0.0,0.0,79.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105512.0,Sleep,0.0,0.0,0.0,0.0,80.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105513.0,Sleep,0.0,0.0,0.0,0.0,81.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105514.0,Sleep,0.0,0.0,0.0,0.0,82.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105515.0,Sleep,0.0,0.0,0.0,0.0,83.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105516.0,Sleep,0.0,0.0,0.0,0.0,85.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105517.0,Sleep,0.0,0.0,0.0,0.0,86.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105518.0,Sleep,0.0,0.0,0.0,0.0,87.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105519.0,Sleep,0.0,0.0,0.0,0.0,88.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105520.0,Sleep,0.0,0.0,0.0,0.0,89.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105521.0,Sleep,0.0,0.0,0.0,0.0,90.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105522.0,Sleep,0.0,0.0,0.0,0.0,92.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105523.0,Sleep,0.0,0.0,0.0,0.0,93.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105524.0,Sleep,0.0,0.0,0.0,0.0,94.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105525.0,Sleep,0.0,0.0,0.0,0.0,95.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105550.0,Sleep,0.0,0.0,0.0,0.0,66.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105551.0,Sleep,0.0,0.0,0.0,0.0,67.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105552.0,Sleep,0.0,0.0,0.0,0.0,68.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105553.0,Sleep,0.0,0.0,0.0,0.0,69.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105554.0,Sleep,0.0,0.0,0.0,0.0,70.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105555.0,Sleep,0.0,0.0,0.0,0.0,71.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105556.0,Sleep,0.0,0.0,0.0,0.0,73.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105557.0,Sleep,0.0,0.0,0.0,0.0,74.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105558.0,Sleep,0.0,0.0,0.0,0.0,75.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105559.0,Sleep,0.0,0.0,0.0,0.0,76.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105560.0,Sleep,0.0,0.0,0.0,0.0,77.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105561.0,Sleep,0.0,0.0,0.0,0.0,79.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105562.0,Sleep,0.0,0.0,0.0,0.0,80.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105563.0,Sleep,0.0,0.0,0.0,0.0,81.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105564.0,Sleep,0.0,0.0,0.0,0.0,82.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105565.0,Sleep,0.0,0.0,0.0,0.0,83.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105566.0,Sleep,0.0,0.0,0.0,0.0,85.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105567.0,Sleep,0.0,0.0,0.0,0.0,86.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105568.0,Sleep,0.0,0.0,0.0,0.0,87.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105569.0,Sleep,0.0,0.0,0.0,0.0,88.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105570.0,Sleep,0.0,0.0,0.0,0.0,89.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105571.0,Sleep,0.0,0.0,0.0,0.0,90.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105572.0,Sleep,0.0,0.0,0.0,0.0,92.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105573.0,Sleep,0.0,0.0,0.0,0.0,93.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105574.0,Sleep,0.0,0.0,0.0,0.0,94.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105575.0,Sleep,0.0,0.0,0.0,0.0,95.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105600.0,Sleep,0.0,0.0,0.0,0.0,80.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105601.0,Sleep,0.0,0.0,0.0,0.0,81.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105602.0,Sleep,0.0,0.0,0.0,0.0,82.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105603.0,Sleep,0.0,0.0,0.0,0.0,84.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105604.0,Sleep,0.0,0.0,0.0,0.0,85.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105605.0,Sleep,0.0,0.0,0.0,0.0,87.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105606.0,Sleep,0.0,0.0,0.0,0.0,88.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105607.0,Sleep,0.0,0.0,0.0,0.0,89.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105608.0,Sleep,0.0,0.0,0.0,0.0,91.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105609.0,Sleep,0.0,0.0,0.0,0.0,92.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105610.0,Sleep,0.0,0.0,0.0,0.0,94.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105611.0,Sleep,0.0,0.0,0.0,0.0,95.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105612.0,Sleep,0.0,0.0,0.0,0.0,96.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105613.0,Sleep,0.0,0.0,0.0,0.0,98.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105614.0,Sleep,0.0,0.0,0.0,0.0,99.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105615.0,Sleep,0.0,0.0,0.0,0.0,101.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105616.0,Sleep,0.0,0.0,0.0,0.0,102.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105617.0,Sleep,0.0,0.0,0.0,0.0,103.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105618.0,Sleep,0.0,0.0,0.0,0.0,105.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105619.0,Sleep,0.0,0.0,0.0,0.0,106.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105620.0,Sleep,0.0,0.0,0.0,0.0,108.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105621.0,Sleep,0.0,0.0,0.0,0.0,109.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105622.0,Sleep,0.0,0.0,0.0,0.0,110.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105623.0,Sleep,0.0,0.0,0.0,0.0,112.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105624.0,Sleep,0.0,0.0,0.0,0.0,113.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105625.0,Sleep,0.0,0.0,0.0,0.0,115.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105650.0,Sleep,0.0,0.0,0.0,0.0,80.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105651.0,Sleep,0.0,0.0,0.0,0.0,81.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105652.0,Sleep,0.0,0.0,0.0,0.0,82.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105653.0,Sleep,0.0,0.0,0.0,0.0,84.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105654.0,Sleep,0.0,0.0,0.0,0.0,85.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105655.0,Sleep,0.0,0.0,0.0,0.0,87.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105656.0,Sleep,0.0,0.0,0.0,0.0,88.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105657.0,Sleep,0.0,0.0,0.0,0.0,89.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105658.0,Sleep,0.0,0.0,0.0,0.0,91.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105659.0,Sleep,0.0,0.0,0.0,0.0,92.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105660.0,Sleep,0.0,0.0,0.0,0.0,94.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105661.0,Sleep,0.0,0.0,0.0,0.0,95.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105662.0,Sleep,0.0,0.0,0.0,0.0,96.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105663.0,Sleep,0.0,0.0,0.0,0.0,98.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105664.0,Sleep,0.0,0.0,0.0,0.0,99.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105665.0,Sleep,0.0,0.0,0.0,0.0,101.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105666.0,Sleep,0.0,0.0,0.0,0.0,102.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105667.0,Sleep,0.0,0.0,0.0,0.0,103.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105668.0,Sleep,0.0,0.0,0.0,0.0,105.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105669.0,Sleep,0.0,0.0,0.0,0.0,106.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105670.0,Sleep,0.0,0.0,0.0,0.0,108.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105671.0,Sleep,0.0,0.0,0.0,0.0,109.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105672.0,Sleep,0.0,0.0,0.0,0.0,110.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105673.0,Sleep,0.0,0.0,0.0,0.0,112.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105674.0,Sleep,0.0,0.0,0.0,0.0,113.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105675.0,Sleep,0.0,0.0,0.0,0.0,115.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105700.0,Sleep,0.0,0.0,0.0,0.0,96.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105701.0,Sleep,0.0,0.0,0.0,0.0,97.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105702.0,Sleep,0.0,0.0,0.0,0.0,99.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105703.0,Sleep,0.0,0.0,0.0,0.0,101.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105704.0,Sleep,0.0,0.0,0.0,0.0,102.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105705.0,Sleep,0.0,0.0,0.0,0.0,104.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
105706.0,Sleep,0.0,0.0,0.0,0.0,106.0,0.0,0.0,60.0,0.0,0.0,10.0,30.0,1.0
