Weapon Class,Weapon,ID,isInfuse,isReinforce,isUnique,bothHandsAtkBonus,throwable,waAttackElementCorrectId,specialStatusSpEffectId,castingBonusType,castingBonusRate,defaultPhysType,,Infusion,Offset
Greatshield,Dragonclaw Shield,32040000.0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,Strike,,,
Greatshield,Fingerprint Stone Shield,32130000.0,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,Strike,,,
Greatshield,Eclipse Crest Greatshield,32240000.0,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,Strike,,,
Greatshield,Ant's Skull Plate,32220000.0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,Strike,,,
Greatshield,Erdtree Greatshield,32080000.0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,Strike,,,
Greatshield,Jellyfish Shield,32120000.0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,Strike,,,
Greatshield,Visage Shield,32160000.0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,Strike,,,
Greatshield,One-Eyed Shield,32150000.0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,Strike,,,
Greatshield,Verdigris Greatshield,32520000.0,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,Strike,,,
Thrusting Shield,Dueling Shield,62500000.0,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,Pierce,,,
Thrusting Shield,Carian Thrusting Shield,62510000.0,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,Pierce,,,
Consumable,Fire Pot,830000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Redmane Fire Pot,830100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Giantsflame Fire Pot,830200.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Fire Pot,930000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Furnace Pot,968000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Oil Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Oil Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Magic Pot,866000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Academy Magic Pot,866100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Magic Pot,966000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,500370.0,,,Standard,,,
Consumable,Lightning Pot,832000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,3120.0,,,Standard,,,
Consumable,Ancient Dragonbolt Pot,832100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,500670.0,,,Standard,,,
Consumable,Hefty Lightning Pot,932000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,3126.0,,,Standard,,,
Consumable,Red Lightning Pot,970000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,500360.0,,,Standard,,,
Consumable,Hefty Red Lightning Pot,969000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,500640.0,,,Standard,,,
Consumable,Holy Water Pot,835000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Sacred Order Pot,835100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Poison Pot,837000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Poison Pot,937000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Fetid Pot,833000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Fetid Pot,933000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Rot Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,500440.0,,,Standard,,,
Consumable,Hefty Rot Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,500430.0,,,Standard,,,
Consumable,Swarm Pot,834000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,500470.0,,,Standard,,,
Consumable,Hefty Fly Pot,934000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Freezing Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Freezing Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,503580.0,,,Standard,,,
Consumable,Sleep Pot,864000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Eternal Sleep Pot,864000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,501720.0,,,Standard,,,
Consumable,Frenzied Flame Pot,971000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Frenzied Flame Pot,962000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Rock Pot,931000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,3115.0,,,Strike,,,
Consumable,Volcano Pot,860000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Hefty Volcano Pot,960000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Rancor Pot,865000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,501840.0,,,Standard,,,
Consumable,Hefty Rancor Pot,965000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,501841.0,,,Standard,,,
Consumable,Cursed-Blood Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Alluring Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Beastlure Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Albinauric Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Fire Pot,840000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Oil Pot,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Magic Pot,846000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Lightning Pot,842000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Holy Water Pot,851000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Poison Pot,844000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Fetid Pot,843000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Fly Pot,847000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Frenzied Flame Pot,976000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Roped Volcano Pot,849000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Spark Aromatic,351000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Uplifting Aromatic,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Poison Spraymist,358000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Acid Spraymist,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Bloodboil Aromatic,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Ironjar Aromatic,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Bone Dart,171000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Pierce,,,
Consumable,Poisonbone Dart,172000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Pierce,,,
Consumable,Crystal Dart,174000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Pierce,,,
Consumable,Throwing Dagger,170000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Pierce,,,
Consumable,Kukri,173000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Pierce,,,
Consumable,Fan Daggers,175000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Pierce,,,
Consumable,Dragon Communion Harpoon,471000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Pierce,,,
Consumable,Ruin Fragment,176000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
Consumable,Roundrock,472000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
Consumable,Poisoned Stone,184000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
Consumable,Poisoned Stone Clump,184100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
Consumable,Explosive Stone,183000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
Consumable,Explosive Stone Clump,183100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
Consumable,Glintstone Scrap,305000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Large Glintstone Scrap,305100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Cuckoo Glintstone,303000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Glinting Nail,620000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Gravity Stone Fan,306000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
Consumable,Gravity Stone Chunk,307000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
Consumable,Fire Spritestone,619000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Spritestone,600000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Fire Coil,618000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Surging Frenzied Flame,616000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Innard Meat,470000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Consumable,Call of Tibia,615000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Wraith Calling Bell,308000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Ancestral Infant's Head,300000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Omen Bairn 1,301000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Omen Bairn 2,301000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Regal Omen Bairn 1,301100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Regal Omen Bairn 2,301100.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Horned Bairn,613000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Perfumed Oil of Ranah,614000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Standard,,,
Reusable,Lamenter's Mask - Attack,502000.0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Strike,,,
