ID,Name,sortId,resistSleep,resistMadness,toughnessCorrectRate,weight,residentSpEffectId,residentSpEffectId2,residentSpEffectId3,resistPoison,resistDisease,resistBlood,resistCurse,protectorCategory,neutralDamageCutRate,slashDamageCutRate,blowDamageCutRate,thrustDamageCutRate,magicDamageCutRate,fireDamageCutRate,thunderDamageCutRate,darkDamageCutRate,resistFreeze
540300.0,Depraved Perfumer Trousers,802020.0,40.0,40.0,0.007,4.3,-1.0,-1.0,-1.0,46.0,46.0,15.0,58.0,3.0,0.961,0.963,0.961,0.967,0.922,0.925,0.927,0.925,15.0
541100.0,Depraved Perfumer Robe (Altered),602050.0,48.0,48.0,0.007,4.0,-1.0,-1.0,-1.0,63.0,63.0,18.0,63.0,1.0,0.947,0.959,0.948,0.974,0.87,0.874,0.876,0.874,18.0
570000.0,Crucible Axe Helm,509090.0,15.0,15.0,0.011,6.6,6057000.0,-1.0,-1.0,22.0,22.0,31.0,15.0,0.0,0.937,0.939,0.95,0.939,0.954,0.954,0.96,0.952,31.0
570100.0,Crucible Axe Armor,609130.0,35.0,35.0,0.033,15.5,6057010.0,-1.0,-1.0,50.0,50.0,71.0,35.0,1.0,0.825,0.832,0.861,0.832,0.87,0.872,0.886,0.865,71.0
570200.0,Crucible Gauntlets,708070.0,12.0,12.0,0.007,5.2,6057020.0,-1.0,-1.0,17.0,17.0,24.0,12.0,2.0,0.956,0.958,0.966,0.958,0.968,0.968,0.972,0.967,24.0
570300.0,Crucible Greaves,808070.0,22.0,22.0,0.02,9.6,6057030.0,-1.0,-1.0,31.0,31.0,44.0,22.0,3.0,0.899,0.904,0.92,0.904,0.926,0.927,0.935,0.923,44.0
571000.0,Crucible Tree Helm,509100.0,15.0,15.0,0.011,6.6,6057100.0,-1.0,-1.0,22.0,22.0,31.0,15.0,0.0,0.935,0.937,0.95,0.944,0.954,0.958,0.96,0.948,31.0
571100.0,Crucible Tree Armor,609150.0,35.0,35.0,0.033,15.5,6057110.0,-1.0,-1.0,50.0,50.0,71.0,35.0,1.0,0.823,0.825,0.861,0.842,0.87,0.881,0.886,0.855,71.0
572100.0,Crucible Axe Armor (Altered),609140.0,29.0,29.0,0.031,14.9,6057210.0,-1.0,-1.0,42.0,42.0,61.0,29.0,1.0,0.832,0.84,0.866,0.84,0.872,0.874,0.891,0.867,61.0
573100.0,Crucible Tree Armor (Altered),609160.0,29.0,29.0,0.031,14.9,6057310.0,-1.0,-1.0,42.0,42.0,61.0,29.0,1.0,0.83,0.84,0.866,0.844,0.872,0.886,0.891,0.859,61.0
580000.0,Lusat's Glintstone Crown,501150.0,39.0,39.0,0.004,3.6,6058000.0,6058001.0,-1.0,23.0,23.0,11.0,44.0,0.0,0.969,0.969,0.977,0.977,0.945,0.954,0.952,0.951,11.0
580100.0,Lusat's Robe,601150.0,83.0,83.0,0.012,7.1,-1.0,-1.0,-1.0,50.0,50.0,25.0,99.0,1.0,0.92,0.92,0.939,0.939,0.846,0.872,0.867,0.865,25.0
580200.0,Lusat's Manchettes,701080.0,20.0,20.0,0.001,1.1,-1.0,-1.0,-1.0,12.0,12.0,6.0,22.0,2.0,0.987,0.987,0.999,0.999,0.966,0.972,0.969,0.969,6.0
580300.0,Old Sorcerer's Legwraps,801070.0,39.0,39.0,0.004,2.5,-1.0,-1.0,-1.0,24.0,24.0,13.0,44.0,3.0,0.966,0.966,0.985,0.985,0.919,0.932,0.928,0.927,13.0
581000.0,Azur's Glintstone Crown,501140.0,44.0,44.0,0.004,3.6,6058100.0,6058101.0,-1.0,23.0,23.0,14.0,39.0,0.0,0.972,0.975,0.977,0.975,0.942,0.954,0.953,0.95,14.0
581100.0,Azur's Glintstone Robe,601140.0,99.0,99.0,0.012,7.1,-1.0,-1.0,-1.0,50.0,50.0,28.0,83.0,1.0,0.929,0.933,0.939,0.933,0.846,0.872,0.87,0.862,28.0
581200.0,Azur's Manchettes,701070.0,22.0,22.0,0.001,1.1,-1.0,-1.0,-1.0,12.0,12.0,8.0,20.0,2.0,0.99,0.994,0.999,0.994,0.966,0.972,0.971,0.968,8.0
590000.0,All-Knowing Helm,508090.0,9.0,9.0,0.007,4.6,-1.0,-1.0,-1.0,12.0,12.0,20.0,9.0,0.0,0.954,0.952,0.958,0.958,0.956,0.966,0.964,0.969,20.0
590100.0,All-Knowing Armor,608150.0,21.0,21.0,0.022,10.7,-1.0,-1.0,-1.0,28.0,28.0,46.0,21.0,1.0,0.871,0.865,0.881,0.881,0.876,0.905,0.898,0.912,46.0
590200.0,All-Knowing Gauntlets,707080.0,7.0,7.0,0.005,3.5,-1.0,-1.0,-1.0,9.0,9.0,15.0,7.0,2.0,0.968,0.967,0.971,0.971,0.969,0.977,0.975,0.979,15.0
590300.0,All-Knowing Greaves,807080.0,13.0,13.0,0.013,6.6,-1.0,-1.0,-1.0,17.0,17.0,29.0,13.0,3.0,0.926,0.923,0.932,0.932,0.929,0.946,0.942,0.95,29.0
591100.0,All-Knowing Armor (Altered),608160.0,16.0,16.0,0.021,9.3,-1.0,-1.0,-1.0,22.0,22.0,38.0,16.0,1.0,0.876,0.871,0.891,0.886,0.886,0.912,0.905,0.92,38.0
600000.0,Twinned Helm,508030.0,9.0,9.0,0.007,5.1,-1.0,-1.0,-1.0,14.0,14.0,23.0,23.0,0.0,0.952,0.948,0.956,0.958,0.96,0.96,0.969,0.964,23.0
600100.0,Twinned Armor,608040.0,24.0,24.0,0.025,13.7,-1.0,-1.0,-1.0,38.0,38.0,60.0,60.0,1.0,0.854,0.84,0.866,0.865,0.876,0.876,0.898,0.886,60.0
600200.0,Twinned Gauntlets,707020.0,7.0,7.0,0.005,3.9,-1.0,-1.0,-1.0,11.0,11.0,18.0,18.0,2.0,0.967,0.964,0.969,0.971,0.972,0.972,0.979,0.975,18.0
600300.0,Twinned Greaves,807020.0,13.0,13.0,0.013,7.3,-1.0,-1.0,-1.0,20.0,20.0,34.0,34.0,3.0,0.923,0.916,0.929,0.932,0.935,0.935,0.95,0.942,34.0
601100.0,Twinned Armor (Altered),608050.0,21.0,21.0,0.024,12.8,-1.0,-1.0,-1.0,32.0,32.0,52.0,52.0,1.0,0.86,0.847,0.871,0.871,0.881,0.881,0.905,0.891,52.0
610000.0,Ragged Hat,999999.0,22.0,22.0,0.004,3.3,-1.0,-1.0,-1.0,26.0,26.0,16.0,22.0,0.0,0.969,0.969,0.966,0.969,0.964,0.962,0.96,0.964,16.0
610100.0,Ragged Armor,999999.0,55.0,55.0,0.017,9.2,-1.0,-1.0,-1.0,63.0,63.0,42.0,55.0,1.0,0.905,0.905,0.898,0.905,0.891,0.886,0.881,0.891,42.0
610200.0,Ragged Gloves,999999.0,18.0,18.0,0.004,2.9,-1.0,-1.0,-1.0,21.0,21.0,14.0,18.0,2.0,0.977,0.977,0.975,0.977,0.973,0.972,0.971,0.973,14.0
610300.0,Ragged Loincloth,999999.0,26.0,26.0,0.003,3.1,-1.0,-1.0,-1.0,34.0,34.0,20.0,26.0,3.0,0.96,0.96,0.955,0.96,0.95,0.946,0.942,0.95,20.0
611000.0,Ragged Hat (Altered),999999.0,18.0,18.0,0.003,3.0,-1.0,-1.0,-1.0,21.0,21.0,13.0,18.0,0.0,0.972,0.972,0.969,0.972,0.966,0.964,0.962,0.966,13.0
611100.0,Ragged Armor (Altered),999999.0,50.0,50.0,0.016,8.5,-1.0,-1.0,-1.0,60.0,60.0,38.0,50.0,1.0,0.909,0.909,0.902,0.909,0.895,0.888,0.883,0.895,38.0
620000.0,Prophet Blindfold,501190.0,27.0,27.0,0.001,1.0,-1.0,-1.0,-1.0,14.0,14.0,5.0,27.0,0.0,0.998,0.991,0.991,0.998,0.955,0.958,0.96,0.955,5.0
620100.0,Corhyn's Robe,601240.0,107.0,107.0,0.01,6.3,-1.0,-1.0,-1.0,46.0,46.0,24.0,76.0,1.0,0.939,0.933,0.933,0.939,0.867,0.872,0.872,0.865,24.0
620300.0,Prophet Trousers,801100.0,47.0,47.0,0.003,3.1,-1.0,-1.0,-1.0,26.0,26.0,14.0,51.0,3.0,0.97,0.966,0.966,0.97,0.924,0.927,0.928,0.924,14.0
621100.0,Prophet Robe (Altered),601230.0,69.0,69.0,0.01,5.1,-1.0,-1.0,-1.0,38.0,38.0,22.0,75.0,1.0,0.939,0.947,0.939,0.939,0.867,0.876,0.872,0.872,22.0
622100.0,Prophet Robe,601220.0,83.0,83.0,0.012,6.3,-1.0,-1.0,-1.0,46.0,46.0,25.0,90.0,1.0,0.933,0.939,0.933,0.933,0.865,0.874,0.87,0.87,25.0
630000.0,Astrologer Hood,501000.0,31.0,31.0,0.003,1.7,-1.0,-1.0,-1.0,18.0,18.0,9.0,27.0,0.0,0.982,0.986,0.986,0.986,0.954,0.955,0.954,0.955,9.0
630100.0,Astrologer Robe,601000.0,90.0,90.0,0.012,6.3,-1.0,-1.0,-1.0,50.0,50.0,24.0,76.0,1.0,0.933,0.939,0.939,0.939,0.865,0.87,0.867,0.87,24.0
630200.0,Astrologer Gloves,701000.0,24.0,24.0,0.002,1.4,-1.0,-1.0,-1.0,14.0,14.0,7.0,21.0,2.0,0.987,0.99,0.99,0.99,0.968,0.969,0.968,0.969,7.0
630300.0,Astrologer Trousers,801000.0,56.0,56.0,0.007,3.9,-1.0,-1.0,-1.0,31.0,31.0,15.0,47.0,3.0,0.962,0.966,0.966,0.966,0.923,0.926,0.924,0.926,15.0
631100.0,Astrologer Robe (Altered),601010.0,75.0,75.0,0.01,5.3,-1.0,-1.0,-1.0,42.0,42.0,21.0,64.0,1.0,0.939,0.947,0.947,0.947,0.867,0.872,0.87,0.872,21.0
640000.0,Lionel's Helm,510010.0,18.0,18.0,0.013,9.1,-1.0,-1.0,-1.0,27.0,27.0,42.0,22.0,0.0,0.937,0.93,0.941,0.928,0.952,0.947,0.954,0.952,42.0
640100.0,Lionel's Armor,610000.0,42.0,42.0,0.04,21.2,-1.0,-1.0,-1.0,63.0,63.0,99.0,50.0,1.0,0.825,0.808,0.837,0.803,0.865,0.851,0.87,0.865,99.0
640200.0,Lionel's Gauntlets,709000.0,14.0,14.0,0.009,7.1,-1.0,-1.0,-1.0,21.0,21.0,33.0,17.0,2.0,0.956,0.951,0.959,0.95,0.967,0.963,0.968,0.967,33.0
640300.0,Lionel's Greaves,809000.0,26.0,26.0,0.024,13.1,-1.0,-1.0,-1.0,39.0,39.0,61.0,31.0,3.0,0.899,0.889,0.906,0.886,0.923,0.915,0.926,0.923,61.0
641100.0,Lionel's Armor (Altered),610010.0,38.0,38.0,0.038,20.2,-1.0,-1.0,-1.0,57.0,57.0,90.0,45.0,1.0,0.829,0.812,0.841,0.807,0.869,0.855,0.874,0.869,90.0
650000.0,Hoslow's Helm,508010.0,11.0,11.0,0.008,5.5,-1.0,-1.0,-1.0,18.0,18.0,27.0,11.0,0.0,0.948,0.95,0.956,0.952,0.96,0.956,0.962,0.962,27.0
650100.0,Hoslow's Armor,608020.0,24.0,24.0,0.022,11.8,-1.0,-1.0,-1.0,38.0,38.0,60.0,24.0,1.0,0.86,0.865,0.881,0.876,0.891,0.881,0.898,0.898,60.0
650200.0,Hoslow's Gauntlets,707010.0,8.0,8.0,0.005,3.9,-1.0,-1.0,-1.0,13.0,13.0,20.0,8.0,2.0,0.965,0.967,0.971,0.969,0.973,0.971,0.975,0.975,20.0
650300.0,Hoslow's Greaves,807010.0,15.0,15.0,0.013,7.3,-1.0,-1.0,-1.0,24.0,24.0,37.0,15.0,3.0,0.92,0.923,0.932,0.929,0.938,0.932,0.942,0.942,37.0
651000.0,Diallos's Mask,508020.0,10.0,10.0,0.007,4.6,-1.0,-1.0,-1.0,15.0,15.0,23.0,10.0,0.0,0.952,0.954,0.962,0.956,0.964,0.964,0.975,0.966,23.0
652100.0,Hoslow's Armor (Altered),608030.0,21.0,21.0,0.021,10.8,-1.0,-1.0,-1.0,32.0,32.0,52.0,21.0,1.0,0.864,0.875,0.885,0.88,0.897,0.89,0.911,0.911,52.0
660000.0,Vagabond Knight Helm,507010.0,9.0,9.0,0.007,4.0,-1.0,-1.0,-1.0,14.0,14.0,23.0,9.0,0.0,0.954,0.958,0.964,0.96,0.969,0.964,0.972,0.972,23.0
660100.0,Vagabond Knight Armor,607010.0,23.0,23.0,0.022,10.6,-1.0,-1.0,-1.0,35.0,35.0,57.0,23.0,1.0,0.865,0.876,0.886,0.881,0.898,0.891,0.912,0.912,57.0
660200.0,Vagabond Knight Gauntlets,706010.0,8.0,8.0,0.005,3.5,-1.0,-1.0,-1.0,12.0,12.0,19.0,8.0,2.0,0.967,0.969,0.972,0.971,0.975,0.973,0.979,0.979,19.0
660300.0,Vagabond Knight Greaves,806010.0,13.0,13.0,0.012,5.7,-1.0,-1.0,-1.0,20.0,20.0,34.0,13.0,3.0,0.926,0.932,0.942,0.935,0.95,0.942,0.955,0.955,34.0
661100.0,Vagabond Knight Armor (Altered),607020.0,19.0,19.0,0.021,9.6,-1.0,-1.0,-1.0,29.0,29.0,50.0,19.0,1.0,0.868,0.878,0.895,0.883,0.909,0.895,0.917,0.917,50.0
670000.0,Blue Cloth Cowl,504000.0,18.0,18.0,0.004,2.7,-1.0,-1.0,-1.0,24.0,24.0,15.0,18.0,0.0,0.972,0.977,0.972,0.977,0.969,0.966,0.962,0.972,15.0
670100.0,Blue Cloth Vest,603010.0,50.0,50.0,0.016,7.7,-1.0,-1.0,-1.0,63.0,63.0,42.0,50.0,1.0,0.905,0.92,0.905,0.92,0.898,0.891,0.881,0.905,42.0
670200.0,Warrior Gauntlets,703010.0,17.0,17.0,0.003,2.6,-1.0,-1.0,-1.0,21.0,21.0,14.0,17.0,2.0,0.977,0.981,0.977,0.981,0.975,0.973,0.971,0.977,14.0
670300.0,Warrior Greaves,803020.0,31.0,31.0,0.01,4.8,-1.0,-1.0,-1.0,39.0,39.0,26.0,31.0,3.0,0.946,0.955,0.946,0.955,0.942,0.938,0.932,0.946,26.0
680000.0,White Mask,504030.0,21.0,21.0,0.005,3.2,6068000.0,-1.0,-1.0,23.0,23.0,18.0,22.0,0.0,0.973,0.967,0.97,0.973,0.965,0.963,0.961,0.963,18.0
680100.0,War Surgeon Gown,603030.0,44.0,44.0,0.013,6.9,-1.0,-1.0,-1.0,53.0,53.0,37.0,48.0,1.0,0.93,0.913,0.921,0.93,0.906,0.899,0.892,0.899,37.0
680200.0,War Surgeon Gloves,703030.0,15.0,15.0,0.003,2.3,-1.0,-1.0,-1.0,18.0,18.0,13.0,17.0,2.0,0.984,0.98,0.982,0.984,0.978,0.976,0.974,0.976,13.0
680300.0,War Surgeon Trousers,803040.0,28.0,28.0,0.008,4.2,-1.0,-1.0,-1.0,33.0,33.0,23.0,31.0,3.0,0.961,0.951,0.956,0.961,0.947,0.943,0.939,0.943,23.0
681100.0,War Surgeon Gown (Altered),603040.0,38.0,38.0,0.012,6.1,-1.0,-1.0,-1.0,45.0,45.0,32.0,42.0,1.0,0.934,0.921,0.93,0.934,0.913,0.906,0.899,0.906,32.0
690000.0,Royal Remains Helm,508080.0,10.0,10.0,0.007,4.6,6069000.0,-1.0,-1.0,15.0,15.0,24.0,5.0,0.0,0.958,0.954,0.96,0.958,0.966,0.964,0.972,0.969,24.0
690100.0,Royal Remains Armor,608140.0,24.0,24.0,0.021,10.6,6069010.0,-1.0,-1.0,35.0,35.0,57.0,11.0,1.0,0.881,0.871,0.886,0.881,0.905,0.898,0.92,0.912,57.0
690200.0,Royal Remains Gauntlets,707070.0,8.0,8.0,0.004,3.5,6069020.0,-1.0,-1.0,12.0,12.0,19.0,4.0,2.0,0.971,0.968,0.972,0.971,0.977,0.975,0.981,0.979,19.0
690300.0,Royal Remains Greaves,807070.0,15.0,15.0,0.012,6.6,6069030.0,-1.0,-1.0,22.0,22.0,35.0,7.0,3.0,0.932,0.926,0.935,0.932,0.946,0.942,0.955,0.95,35.0
700000.0,Brave's Cord Circlet,999999.0,26.0,26.0,0.002,1.0,-1.0,-1.0,-1.0,15.0,15.0,8.0,26.0,0.0,0.991,0.991,0.991,0.998,0.956,0.96,0.958,0.956,8.0
700100.0,Brave's Battlewear,999999.0,67.0,67.0,0.008,4.1,-1.0,-1.0,-1.0,42.0,42.0,23.0,67.0,1.0,0.947,0.947,0.947,0.958,0.872,0.876,0.874,0.872,23.0
700200.0,Brave's Bracer,999999.0,20.0,20.0,0.001,0.8,-1.0,-1.0,-1.0,12.0,12.0,6.0,20.0,2.0,0.994,0.994,0.994,0.999,0.969,0.972,0.971,0.969,6.0
700300.0,Brave's Legwraps,999999.0,47.0,47.0,0.006,3.1,-1.0,-1.0,-1.0,29.0,29.0,15.0,47.0,3.0,0.966,0.966,0.966,0.97,0.926,0.928,0.927,0.926,15.0
701000.0,Brave's Leather Helm,999999.0,8.0,8.0,0.006,3.8,-1.0,-1.0,-1.0,11.0,11.0,20.0,8.0,0.0,0.958,0.958,0.966,0.96,0.972,0.966,0.977,0.972,20.0
702000.0,Brave's Battlewear (Altered),999999.0,57.0,57.0,0.007,3.2,-1.0,-1.0,-1.0,34.0,34.0,19.0,57.0,1.0,0.958,0.958,0.958,0.973,0.874,0.881,0.876,0.874,19.0
720000.0,Beast Champion Helm,509060.0,18.0,18.0,0.011,7.5,-1.0,-1.0,-1.0,24.0,24.0,39.0,16.0,0.0,0.937,0.932,0.941,0.933,0.954,0.951,0.954,0.952,39.0
720100.0,Beast Champion Armor,609080.0,42.0,42.0,0.034,17.5,-1.0,-1.0,-1.0,57.0,57.0,90.0,38.0,1.0,0.825,0.813,0.837,0.817,0.87,0.862,0.872,0.865,90.0
720200.0,Beast Champion Gauntlets,708040.0,14.0,14.0,0.007,5.8,-1.0,-1.0,-1.0,19.0,19.0,30.0,13.0,2.0,0.956,0.953,0.959,0.954,0.968,0.966,0.968,0.967,30.0
720300.0,Beast Champion Greaves,808040.0,26.0,26.0,0.02,10.8,-1.0,-1.0,-1.0,35.0,35.0,56.0,24.0,3.0,0.899,0.892,0.906,0.894,0.926,0.921,0.927,0.923,56.0
721100.0,Beast Champion Armor (Altered),609090.0,34.0,34.0,0.034,16.4,-1.0,-1.0,-1.0,50.0,50.0,75.0,32.0,1.0,0.828,0.815,0.841,0.818,0.871,0.863,0.873,0.866,75.0
730000.0,Champion Headband,505140.0,18.0,18.0,0.005,2.7,-1.0,-1.0,-1.0,22.0,22.0,14.0,16.0,0.0,0.977,0.975,0.969,0.972,0.972,0.966,0.964,0.966,14.0
730100.0,Champion Pauldron,604170.0,38.0,38.0,0.01,5.1,-1.0,-1.0,-1.0,46.0,46.0,28.0,35.0,1.0,0.939,0.933,0.92,0.929,0.929,0.912,0.905,0.912,28.0
730200.0,Champion Bracers,704040.0,14.0,14.0,0.003,2.1,-1.0,-1.0,-1.0,17.0,17.0,11.0,13.0,2.0,0.984,0.983,0.979,0.981,0.981,0.977,0.975,0.977,11.0
730300.0,Champion Gaiters,804050.0,26.0,26.0,0.004,3.9,-1.0,-1.0,-1.0,31.0,31.0,20.0,24.0,3.0,0.962,0.96,0.95,0.955,0.955,0.946,0.942,0.946,20.0
740000.0,Crimson Hood,504010.0,27.0,27.0,0.003,1.7,6074000.0,-1.0,-1.0,16.0,16.0,9.0,29.0,0.0,0.986,0.986,0.982,0.982,0.954,0.954,0.955,0.954,9.0
740100.0,Noble's Traveling Garb,603020.0,76.0,76.0,0.01,6.3,-1.0,-1.0,-1.0,46.0,46.0,24.0,83.0,1.0,0.939,0.939,0.933,0.933,0.867,0.865,0.87,0.867,24.0
740200.0,Noble's Gloves,703020.0,25.0,25.0,0.002,2.1,-1.0,-1.0,-1.0,15.0,15.0,8.0,28.0,2.0,0.985,0.985,0.984,0.984,0.967,0.967,0.968,0.967,8.0
740300.0,Noble's Trousers,803030.0,47.0,47.0,0.006,3.9,-1.0,-1.0,-1.0,29.0,29.0,15.0,51.0,3.0,0.966,0.966,0.962,0.962,0.924,0.923,0.926,0.924,15.0
741000.0,Navy Hood,504020.0,29.0,29.0,0.003,1.7,6074100.0,-1.0,-1.0,20.0,20.0,10.0,27.0,0.0,0.986,0.982,0.979,0.991,0.954,0.953,0.956,0.955,10.0
742000.0,,999999.0,29.0,29.0,0.003,1.7,-1.0,-1.0,-1.0,20.0,20.0,10.0,27.0,0.0,0.986,0.982,0.979,0.991,0.954,0.953,0.956,0.955,10.0
760000.0,Maliketh's Helm,508110.0,10.0,10.0,0.008,5.5,-1.0,-1.0,-1.0,15.0,15.0,24.0,22.0,0.0,0.952,0.95,0.958,0.952,0.962,0.96,0.966,0.954,24.0
760100.0,Maliketh's Armor,608190.0,24.0,24.0,0.024,12.8,-1.0,-1.0,-1.0,35.0,35.0,57.0,50.0,1.0,0.865,0.86,0.881,0.865,0.891,0.886,0.905,0.872,57.0
760200.0,Maliketh's Gauntlets,707100.0,8.0,8.0,0.005,4.3,-1.0,-1.0,-1.0,12.0,12.0,19.0,17.0,2.0,0.967,0.965,0.971,0.967,0.973,0.972,0.977,0.968,19.0
760300.0,Maliketh's Greaves,807100.0,15.0,15.0,0.014,7.9,-1.0,-1.0,-1.0,22.0,22.0,35.0,31.0,3.0,0.923,0.92,0.932,0.923,0.938,0.935,0.946,0.927,35.0
761100.0,Maliketh's Armor (Altered),608200.0,21.0,21.0,0.022,11.8,-1.0,-1.0,-1.0,29.0,29.0,50.0,42.0,1.0,0.871,0.865,0.886,0.876,0.898,0.891,0.912,0.874,50.0
770000.0,Malenia's Winged Helm,506210.0,8.0,8.0,0.006,4.0,-1.0,-1.0,-1.0,22.0,22.0,18.0,8.0,0.0,0.956,0.954,0.966,0.96,0.972,0.966,0.977,0.962,18.0
770100.0,Malenia's Armor,606170.0,11.0,11.0,0.016,7.7,-1.0,-1.0,-1.0,38.0,38.0,32.0,11.0,1.0,0.891,0.886,0.929,0.905,0.939,0.929,0.958,0.929,32.0
770200.0,Malenia's Gauntlet,705190.0,6.0,6.0,0.004,3.1,-1.0,-1.0,-1.0,17.0,17.0,14.0,6.0,2.0,0.969,0.968,0.977,0.972,0.981,0.977,0.984,0.973,14.0
770300.0,Malenia's Greaves,805180.0,11.0,11.0,0.011,5.7,-1.0,-1.0,-1.0,31.0,31.0,26.0,11.0,3.0,0.929,0.926,0.946,0.935,0.955,0.946,0.962,0.938,26.0
771100.0,Malenia's Armor (Altered),606180.0,0.0,0.0,0.013,6.8,-1.0,-1.0,-1.0,29.0,29.0,25.0,0.0,1.0,0.9,0.893,0.935,0.914,0.949,0.935,0.975,0.935,25.0
780000.0,Veteran's Helm,509040.0,20.0,20.0,0.012,8.1,-1.0,-1.0,-1.0,27.0,27.0,39.0,20.0,0.0,0.932,0.932,0.939,0.937,0.952,0.95,0.954,0.953,39.0
780100.0,Veteran's Armor,609040.0,46.0,46.0,0.038,18.9,-1.0,-1.0,-1.0,63.0,63.0,90.0,46.0,1.0,0.813,0.813,0.83,0.825,0.865,0.859,0.872,0.867,90.0
780200.0,Veteran's Gauntlets,708020.0,15.0,15.0,0.008,6.3,-1.0,-1.0,-1.0,21.0,21.0,30.0,15.0,2.0,0.953,0.953,0.957,0.956,0.967,0.965,0.968,0.967,30.0
780300.0,Veteran's Greaves,808020.0,29.0,29.0,0.022,11.7,-1.0,-1.0,-1.0,39.0,39.0,56.0,29.0,3.0,0.892,0.892,0.902,0.899,0.923,0.919,0.927,0.924,56.0
781100.0,Veteran's Armor (Altered),609050.0,38.0,38.0,0.035,17.2,-1.0,-1.0,-1.0,54.0,54.0,75.0,38.0,1.0,0.819,0.815,0.832,0.827,0.869,0.864,0.876,0.872,75.0
790000.0,Bloodhound Knight Helm,507100.0,10.0,10.0,0.006,4.6,-1.0,-1.0,-1.0,14.0,14.0,22.0,10.0,0.0,0.956,0.95,0.96,0.952,0.966,0.964,0.975,0.964,22.0
790100.0,Bloodhound Knight Armor,607190.0,23.0,23.0,0.019,10.6,-1.0,-1.0,-1.0,32.0,32.0,50.0,23.0,1.0,0.876,0.86,0.886,0.865,0.905,0.898,0.929,0.898,50.0
790200.0,Bloodhound Knight Gauntlets,706100.0,8.0,8.0,0.004,3.5,-1.0,-1.0,-1.0,11.0,11.0,17.0,8.0,2.0,0.969,0.965,0.972,0.967,0.977,0.975,0.983,0.975,17.0
790300.0,Bloodhound Knight Greaves,806100.0,14.0,14.0,0.011,6.6,-1.0,-1.0,-1.0,20.0,20.0,31.0,14.0,3.0,0.929,0.92,0.935,0.923,0.946,0.942,0.96,0.942,31.0
791100.0,Bloodhound Knight Armor (Altered),607200.0,21.0,21.0,0.019,9.6,-1.0,-1.0,-1.0,29.0,29.0,45.0,21.0,1.0,0.879,0.863,0.889,0.868,0.908,0.901,0.932,0.901,45.0
800000.0,Festive Hood,500080.0,29.0,29.0,0.002,1.7,-1.0,-1.0,-1.0,18.0,18.0,9.0,29.0,0.0,0.986,0.979,0.982,0.982,0.955,0.958,0.956,0.954,9.0
800100.0,Festive Garb,600160.0,67.0,67.0,0.007,4.1,-1.0,-1.0,-1.0,42.0,42.0,21.0,67.0,1.0,0.958,0.939,0.947,0.947,0.874,0.881,0.876,0.87,21.0
801000.0,Festive Hood (Altered),500090.0,23.0,23.0,0.001,1.0,-1.0,-1.0,-1.0,13.0,13.0,4.0,23.0,0.0,0.998,0.986,0.991,0.991,0.958,0.962,0.96,0.955,4.0
801100.0,Festive Garb (Altered),600170.0,57.0,57.0,0.007,3.2,-1.0,-1.0,-1.0,34.0,34.0,16.0,57.0,1.0,0.973,0.947,0.958,0.958,0.876,0.886,0.881,0.872,16.0
802000.0,Blue Festive Hood,500100.0,31.0,31.0,0.002,1.7,-1.0,-1.0,-1.0,20.0,20.0,9.0,27.0,0.0,0.986,0.979,0.986,0.982,0.955,0.96,0.955,0.951,9.0
802100.0,Blue Festive Garb,600180.0,71.0,71.0,0.007,4.1,-1.0,-1.0,-1.0,46.0,46.0,21.0,63.0,1.0,0.958,0.939,0.958,0.947,0.874,0.886,0.874,0.862,21.0
810000.0,Commoner's Headband,500000.0,27.0,27.0,0.002,1.4,-1.0,-1.0,-1.0,15.0,15.0,10.0,29.0,0.0,0.991,0.982,0.982,0.986,0.956,0.96,0.958,0.956,10.0
810100.0,Commoner's Garb,600040.0,76.0,76.0,0.008,5.1,6081010.0,-1.0,-1.0,42.0,42.0,25.0,83.0,1.0,0.947,0.933,0.933,0.939,0.872,0.876,0.874,0.872,25.0
810300.0,Commoner's Shoes,800020.0,39.0,39.0,0.003,2.0,-1.0,-1.0,-1.0,22.0,22.0,14.0,41.0,3.0,0.985,0.97,0.97,0.977,0.929,0.935,0.932,0.929,14.0
811000.0,Commoner's Headband (Altered),500010.0,23.0,23.0,0.001,0.7,-1.0,-1.0,-1.0,12.0,12.0,8.0,24.0,0.0,0.999,0.989,0.989,0.994,0.961,0.965,0.963,0.961,8.0
811100.0,Commoner's Garb (Altered),600050.0,61.0,61.0,0.007,4.1,6081010.0,-1.0,-1.0,34.0,34.0,21.0,64.0,1.0,0.958,0.939,0.939,0.947,0.874,0.881,0.876,0.874,21.0
812000.0,Commoner's Simple Garb,600020.0,76.0,76.0,0.008,5.1,6081010.0,-1.0,-1.0,46.0,46.0,24.0,83.0,1.0,0.958,0.933,0.933,0.939,0.87,0.874,0.874,0.872,24.0
812100.0,Commoner's Simple Garb (Altered),600030.0,61.0,61.0,0.007,4.1,6081010.0,-1.0,-1.0,38.0,38.0,21.0,64.0,1.0,0.968,0.939,0.939,0.947,0.872,0.876,0.876,0.874,21.0
820000.0,Envoy Crown,503140.0,46.0,46.0,0.004,3.8,6082000.0,-1.0,-1.0,27.0,27.0,15.0,46.0,0.0,0.972,0.969,0.969,0.972,0.947,0.953,0.951,0.945,15.0
