Azur's Glintstone Crown,"Increases damage by 1.1x with Azur's sorceries & 1.15x with Comet Azur, but increases the FP cost of sorceries by ⌈1.15x⌉",,"Increases damage by 1.1x with Azur's sorceries & 1.15x with Comet Azur, but increases the FP cost of sorceries by ⌈1.15x⌉",-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Lusat's Glintstone Crown,"Increases damage by 1.1x with Lusat's sorceries & 1.15x with Stars of Ruin, but increases the FP cost of sorceries by ⌈1.15x⌉",,"Increases damage by 1.1x with Lusat's sorceries & 1.15x with Stars of Ruin, but increases the FP cost of sorceries by ⌈1.15x⌉",-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Queen's Crescent Crown,Increases intelligence by 3,,Increases intelligence by 3,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Snow Witch Hat,Increases damage by 1.1x (holy bugged in PvP: 1x) with cold sorceries,,Increases damage by 1.1x (holy bugged in PvP: 1x) with cold sorceries,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
High Priest Hat,Increases intelligence and arcane by 1,,Increases intelligence and arcane by 1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Greathood,"Increases intelligence and faith by 2, but decreases HP by ⌊0.91x⌋",,"Increases intelligence and faith by 2, but decreases HP by ⌊0.91x⌋",-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Radiant Gold Mask,Increases damage by 1.1x (holy bugged in PvP: 1x) with Golden Order Fundamentalist incantations,,Increases damage by 1.1x (holy bugged in PvP: 1x) with Golden Order Fundamentalist incantations,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Ruler's Mask,Increases faith by 1,,Increases faith by 1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Consort's Mask,Increases dexterity by 1,,Increases dexterity by 1,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Marais Mask,Increases arcane by 1,,Increases arcane by 1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Shining Horned Headband,Increases damage by 1.2x (holy bugged in PvP: 1x) with Ancestral Infant's Head,,Increases damage by 1.2x (holy bugged in PvP: 1x) with Ancestral Infant's Head,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Wise Man's Mask,Increases damage by 1.05x (holy bugged in PvP: 1x) with Blood Oath / dynastic skills,,Increases damage by 1.05x (holy bugged in PvP: 1x) with Blood Oath / dynastic skills,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Crimson Tear Scarab,"Increases Flask of Crimson Tears restoration by ⌊1.1x⌋, but reduces damage negations by -10%",,"Increases Flask of Crimson Tears restoration by ⌊1.1x⌋, but reduces damage negations by -10%",-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Cerulean Tear Scarab,"Increases Flask of Cerulean Tears restoration by ⌊1.1x⌋, but reduces damage negations by -10%",,"Increases Flask of Cerulean Tears restoration by ⌊1.1x⌋, but reduces damage negations by -10%",-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Ash-of-War Scarab,⌈0.85x⌉ FP cost of skills; -10% damage negation,,⌈0.85x⌉ FP cost of skills; -10% damage negation,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Glintstone Scarab,⌈0.85x⌉ FP cost of sorceries; -10% damage negation,,⌈0.85x⌉ FP cost of sorceries; -10% damage negation,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Incantation Scarab,⌈0.85x⌉ FP cost of incantations; -10% damage negation,,⌈0.85x⌉ FP cost of incantations; -10% damage negation,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Imp Head (Cat),Increases intelligence by 2,,Increases intelligence by 2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Imp Head (Wolf),Increases endurance by 2,,Increases endurance by 2,-1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Imp Head (Fanged),Increases strength by 2,,Increases strength by 2,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Imp Head (Long-Tongued),Increases dexterity by 2,,Increases dexterity by 2,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Imp Head (Corpse),Increases faith by 2,,Increases faith by 2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Imp Head (Elder),Increases arcane by 2,,Increases arcane by 2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Imp Head (Lion),Increases vigor by 2,,Increases vigor by 2,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Silver Tear Mask,"Increases arcane by 8, but decreases physical attack power by 0.95x",,"Increases arcane by 8, but decreases physical attack power by 0.95x",-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0
Envoy Crown,Increases damage by 1.15x (holy bugged in PvP: 1x) with bubble skills,,Increases damage by 1.15x (holy bugged in PvP: 1x) with bubble skills,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Jar,Increases damage by 1.15x (holy bugged in PvP: 1x) with Cracked / Ritual Pot attacks,,Increases damage by 1.15x (holy bugged in PvP: 1x) with Cracked / Ritual Pot attacks,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Greatjar,Increases damage by 1.17x (holy bugged in PvP: 1x) with Cracked / Ritual Pot attacks and Hefty Cracked Pot attacks,,Increases damage by 1.17x (holy bugged in PvP: 1x) with Cracked / Ritual Pot attacks and Hefty Cracked Pot attacks,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Albinauric Mask,"Increases arcane by 4, but decreases Flask of Crimson Tears restoration by ⌊0.9x⌋",,"Increases arcane by 4, but decreases Flask of Crimson Tears restoration by ⌊0.9x⌋",-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Crimson Hood,Increases vigor by 1,,Increases vigor by 1,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Navy Hood,Increases mind by 1,,Increases mind by 1,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
White Mask,Increases damage by 1.1x (1.06x in PvP) for 20 seconds when bleed is triggered within 7m,,Increases damage by 1.1x (1.06x in PvP) for 20 seconds when bleed is triggered within 7m,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Thiollier's Mask,Increases arcane by 3,,Increases arcane by 3,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Omensmirk Mask,Increases strength by 2,,Increases strength by 2,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Gravebird Helm,Increases damage by 1.15x (holy bugged in PvP: 1x) with spectral light sorceries,,Increases damage by 1.15x (holy bugged in PvP: 1x) with spectral light sorceries,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Dancer's Hood,Increases damage by 1.025x (holy bugged in PvP: 1x) with dancing attacks,,Increases damage by 1.025x (holy bugged in PvP: 1x) with dancing attacks,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Sacred Crown Helm,Increases faith by 1,,Increases faith by 1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Duelist Helm,Increases targetPriority by 0.03,,Increases targetPriority by 0.03,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Rotten Duelist Helm,Increases targetPriority by 0.03,,Increases targetPriority by 0.03,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Curseblade Mask,"Increases dexterity by 5, but decreases Flask of Crimson Tears restoration by ⌊0.93x⌋ and focus by -30",,"Increases dexterity by 5, but decreases Flask of Crimson Tears restoration by ⌊0.93x⌋ and focus by -30",-1.0,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.0,-30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Pelt of Ralva,Increases damage by 1.15x (holy bugged in PvP: 1x) with Bear Communion incantations,,Increases damage by 1.15x (holy bugged in PvP: 1x) with Bear Communion incantations,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Haligtree Helm,Increases faith by 1,,Increases faith by 1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Okina Mask,"Increases dexterity by 3, but decreases focus by -50",,"Increases dexterity by 3, but decreases focus by -50",-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-50.0,-50.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Messmer's Helm,Increases damage by 1.03x (holy bugged in PvP: 1x) with Messmer's flame incantations & 1.08x (holy bugged in PvP: 1x) with Fire Knight skills,,Increases damage by 1.03x (holy bugged in PvP: 1x) with Messmer's flame incantations & 1.08x (holy bugged in PvP: 1x) with Fire Knight skills,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Messmer's Helm (Altered),Increases damage by 1.03x (holy bugged in PvP: 1x) with Messmer's flame incantations & 1.08x (holy bugged in PvP: 1x) with Fire Knight skills,,Increases damage by 1.03x (holy bugged in PvP: 1x) with Messmer's flame incantations & 1.08x (holy bugged in PvP: 1x) with Fire Knight skills,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Haligtree Knight Helm,Increases faith by 2,,Increases faith by 2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Fire Knight Helm,"Increases HP by ⌊1.02x⌋, stamina by ⌊1.05x⌋, and equip load by 1.045x",,"Increases HP by ⌊1.02x⌋, stamina by ⌊1.05x⌋, and equip load by 1.045x",-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.0,1.05,1.045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Winged Serpent Helm,Increases damage by 1.1x (holy bugged in PvP: 1x) with Fire Knight skills,,Increases damage by 1.1x (holy bugged in PvP: 1x) with Fire Knight skills,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Death Mask Helm,Decreases the FP cost of spirit ashes by ⌈0.85x⌉,,Decreases the FP cost of spirit ashes by ⌈0.85x⌉,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Salza's Hood,Increases intelligence by 2,,Increases intelligence by 2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Death Knight Helm,Increases damage by 1.02x (holy bugged in PvP: 1x) with Dragon Cult incantations and Dragon Cult skills,,Increases damage by 1.02x (holy bugged in PvP: 1x) with Dragon Cult incantations and Dragon Cult skills,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Horned Warrior Helm,"Increases strength by 5, but decreases Flask of Crimson Tears restoration by ⌊0.93x⌋ and focus by -30",,"Increases strength by 5, but decreases Flask of Crimson Tears restoration by ⌊0.93x⌋ and focus by -30",-1.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-30.0,-30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Divine Beast Helm,"Increases damage by 1.04x (holy bugged in PvP: 1x) with storm attacks and increases strength and dexterity by 3, but decreases Flask of Crimson Tears restoration by ⌊0.91x⌋ and focus by -45",,"Increases damage by 1.04x (holy bugged in PvP: 1x) with storm attacks and increases strength and dexterity by 3, but decreases Flask of Crimson Tears restoration by ⌊0.91x⌋ and focus by -45",-1.0,-1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.0,-45.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Divine Bird Helm,"Increases damage by 1.1x (holy bugged in PvP: 1x) with divine bird feathers incantations and increases strength by 3 and dexterity by 4, but decreases Flask of Crimson Tears restoration by ⌊0.91x⌋ and focus by -45",,"Increases damage by 1.1x (holy bugged in PvP: 1x) with divine bird feathers incantations and increases strength by 3 and dexterity by 4, but decreases Flask of Crimson Tears restoration by ⌊0.91x⌋ and focus by -45",-1.0,-1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-45.0,-45.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Briar Helm,Adds 18 physical attack power to rolling,,Adds 18 physical attack power to rolling,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
